docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text
20.52.48-16582,20020219,10,1359,1472,113.0,5.0,"If it was viable to describe terrorist organizations as evil, then it is not viable to do the same for countries."
20.52.48-16582,20020219,11,661,815,154.0,0.0,"The State of the Union Address, given by the President in a joint meeting of the House of Representatives and Senate every year, is a pre-prepared speech."
20.52.48-16582,20020219,12,1771,1882,111.0,3.0,"In fact, Iraq and Iran were involved in the longest destructive war during the second half of the 20th century."
20.52.48-16582,20020219,13,2300,2378,78.0,2.0,It is very unlikely that the United States would be involved in a war with it.
20.52.48-16582,20020219,14,1889,1997,108.0,4.0,"As for North Korea, it is a country living in isolation and is keeping its good and evil from everyone else."
20.52.48-16582,20020219,15,2,51,49.0,2.0,The US President is giving two kinds of speeches.
20.52.48-16582,20020219,16,1658,1770,112.0,1.0,"The new axis, however, represents small developing countries that are not linked by any alliance or cooperation."
20.52.48-16582,20020219,17,1231,1358,127.0,5.0,"The new axis of evil, which Bush has come up with, by combining the words of Mussolini and Reagan, was not a successful choice."
20.52.48-16582,20020219,18,1052,1224,172.0,8.0,"As for evil, it is a term used by former President Reagan to describe the Soviet Union, although its evil was self-destructive, causing the country to collapse from within."
20.52.48-16582,20020219,19,816,946,130.0,8.0,"Every phrase in it was carefully studied, particularly the phrase that referred to Iran, Iraq, and North Korea as an axis of evil."
20.52.48-16582,20020219,20,285,506,221.0,10.0,"Perhaps improvisation is a better indication of the inclinations and personal convictions of the President, because by improvising he is expressing what runs through his mind since the tongue is an extension of the heart."
20.52.48-16582,20020219,21,1575,1657,82.0,0.0,"During World War II, the axis countries were very strong and bound by an alliance."
20.52.48-16582,20020219,22,2118,2299,181.0,8.0,"As for Iran, the United States is eager to open a dialogue with it, especially since the reform school in Iran is progressing at the expense of the traditional, conservative school."
20.47.21-9712,20020220,0,5636,5903,267.0,0.0,"In addition, Morimoto lists as specific topics to be covered by the strategy dialogue: (1) China-Asia strategy inclusive of North Korea, (2) Middle East strategy including Iraq and Iran, and (3) Designation of military roles as well as collective self-defense rights."
20.47.21-9712,20020220,1,2967,3074,107.0,5.0,"However, Nogami grimly replied, ""If so, Iran should refrain from actions referred to as aid for terrorists."
20.47.21-9712,20020220,2,807,872,65.0,3.0,"""History gave the United States an opportunity to defend freedom."
20.47.21-9712,20020220,3,1772,2007,235.0,2.0,"In advance of the summit, officials of the Ministry of Foreign Affairs (MOFA) had visualized statements in response to the ""Axis of Evil,"" providing for a balance between ""collaboration with the United States"" and ""peaceful solutions."""
20.47.21-9712,20020220,4,2251,2481,230.0,0.0,"At noon of the 15th, three days before the summit, Iranian Deputy Foreign Minister for Asia and the Pacific Mohser Aminzadeh made an emergency visit to Japan and conferred with the then-Administrative Vice Minister Yoshiji Nogami."
20.47.21-9712,20020220,5,5486,5629,143.0,2.0,"The Japanese and US governments should restructure the Japan-US alliance via a strategy dialogue, and establish new Japan-US role assignments."""
20.47.21-9712,20020220,6,2805,2960,155.0,3.0,"It was a request asking for Prime Minister Koizumi to serve as a bridge in relations with President Bush, who names Iran as a member of the ""Axis of Evil."""
20.47.21-9712,20020220,7,555,800,245.0,4.0,"""Our positions are important not only for our two nations, but for the world,"" were the words spoken by both leaders in positioning the Japan-US alliance, but they will be faced with difficulties in terms of global security and economic concern."
20.47.21-9712,20020220,8,2488,2804,316.0,5.0,"Deputy Minister Aminzadeh repeatedly said, ""In view of current strong conservative factions assuming a rigid stance against the United States, we cannot speak openly of improving relations with the United States, but reformist President Seyed Mohammad Khatami does not desire a confrontation with the United States."""
20.47.21-9712,20020220,9,2,407,405.0,2.0,"During the just-completed Japan-US summit between Prime Minister Junichiro Koizumi and US President George W. Bush, the primary topics discussed covered the actions to be taken against Iraq, Iran, and North Korea designated by the President as the ""Axis of Evil,"" and a recovery of the Japanese economy from the standpoint of global economic stability, resulting in confirmation of Japan-US collaboration."
20.47.21-9712,20020220,10,983,1321,338.0,3.0,"The above statement was made during the joint Japan-US leaders' news conference held at the official Prime Minister's Residence following the Japan-US summit on the 18th by the president, emphatically, in response to a US reporter's question saying, ""Will you be able to secure the assistance of allies in response to the 'Axis of Evil'?"""
20.47.21-9712,20020220,11,5003,5240,237.0,5.0,"""The possibility is strong that the United States will launch an attack on Iraq,"" suggests Takushoku University professor Satoshi Morimoto, who continues, ""In collaborating with the United States, Japan should embrace its own strategies."
20.47.21-9712,20020220,12,3697,3867,170.0,4.0,"However, such a scenario can be assured success only if it is underpinned by President Bush's ""policy of not excluding a variety of options"" inclusive of military action."
20.47.21-9712,20020220,13,3874,4129,255.0,6.0,"During the summit, Prime Minister Koizumi maintained a clear-cut collaborative stance towards the United States and emphasized: ""I got the impression that the President was objective and circumspect,"" but suggested caution in resorting to military action."
20.47.21-9712,20020220,14,3285,3459,174.0,5.0,"When MOFA officials noticed Iran sheepishly making an approach, MOFA officials were immensely impressed by the US strategy inherent in the statement about the ""Axis of Evil."""
20.47.21-9712,20020220,15,4711,4996,285.0,6.0,"The same source expresses the concern that if Prime Minister Koizumi should retreat from his position in the future, ""Not only will he disappoint the United States, but the US' world strategy could be hobbled and lead to questions concerning the significance of the Japan-US alliance."""
20.47.21-9712,20020220,16,4374,4710,336.0,5.0,"However, according to a Liberal Democratic Party (LDP) Diet member who is an expert in defense issues, Prime Minister Koizumi's statements concerning actions to be taken in response to the ""Axis of Evil"" can be viewed as definitely encompassing a ""promise to collaborate on the premise that overseas military actions would be possible."""
20.47.21-9712,20020220,17,1328,1647,319.0,9.0,"Prime Minister Koizumi aligned himself and established a distinct cooperative stance in response to the President who has displayed unrelenting resolve and confidence in ""fighting terrorism,"" in declaring: ""The expression, 'Axis of Evil,' reflects the resolute determination of the United States to deal with terrorism."
20.47.21-9712,20020220,18,2107,2244,137.0,3.0,"In reaction to the better-than-expected response, accompanying presidential sources acknowledged: ""We obtained extremely strong support."""
20.47.21-9712,20020220,19,5241,5485,244.0,0.0,"The simultaneous, multiple terrorist attacks of September of last year, have caused a change in US defense strategy to an 'anti-terrorist war,' while the objective of the Japan-US alliance is changing from regional defense to a global strategy."
20.47.21-9712,20020220,20,1648,1765,117.0,3.0,"Japan, too, shall assume the initiative in taking action by collaborating with the United States and global society."""
20.47.21-9712,20020220,21,3466,3696,230.0,5.0,"Just as President Bush himself has called for ""peaceful resolution in connection with actions to be taken against the ""Axis of Evil,"" the United States is viewed as organizing a global encirclement to achieve a diplomatic victory."
20.47.21-9712,20020220,22,873,940,67.0,1.0,We have taken action and our allies have offered their cooperation.
20.47.21-9712,20020220,23,2008,2106,98.0,2.0,"However, Prime Minister Koizumi's message clearly emphasized collaboration with the United States."
20.47.21-9712,20020220,24,3201,3284,83.0,3.0,"""The statement concerning 'Axis of Evil' is already showing its diplomatic effect."""
20.47.21-9712,20020220,25,408,554,146.0,3.0,"Both topics covered complex issues wherein the future is clouded, but both leaders vowed to assume a bold challenge and exchanged firm handshakes."
20.47.21-9712,20020220,26,6008,6121,113.0,3.0,"The true value of the ""Japan-US alliance critical to the world"" now requires action rather than mere lip service."
20.47.21-9712,20020220,27,3119,3200,81.0,3.0,"If conditions do not change, there is no way Japan can assume a defensive stand."""
20.47.21-9712,20020220,28,4130,4367,237.0,2.0,"However, in the backdrop there is the reality that the Japanese Government does not possess a strategy envisioning military actions nor a legal system or organization to collaborate with the United States in the event of military action."
20.47.21-9712,20020220,29,5910,6007,97.0,1.0,"Japan has expressed its willingness to collaborate in the US world strategy to ""fight terrorism."""
20.47.21-9712,20020220,30,941,976,35.0,2.0,"Your hypothesis is not irrelevant."""
20.47.21-9712,20020220,31,3075,3118,43.0,2.0,The United States possesses solid evidence.
20.52.31-12963,20020220,0,2,223,221.0,6.0,"WASHINGTON -- The ground must be shaking under the feet of Israeli Prime Minister Ariel Sharon, even as his admirers in the United States, George W. Bush et al, are sabre-rattling about America's new-found ""axis of evil""."
