docName,dirName,idx,type,startByte,endByte,sentRow,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
20.53.55-17301,20020223,154,GATE_direct-subjective,230,271,4592.0,41.0,reached extensive and important consensus,high,neutral,high,,
20.53.55-17301,20020223,21,GATE_direct-subjective,1730,1741,4596.0,11.0,appreciates,medium,positive,medium,,
20.53.55-17301,20020223,146,GATE_expressive-subjectivity,1024,1030,4594.0,6.0,due to,low,neutral,,,
20.53.55-17301,20020223,17,GATE_direct-subjective,5105,5127,4570.0,22.0,should earnestly abide,low,uncertain-positive,low,,
20.53.55-17301,20020223,138,GATE_direct-subjective,2804,2841,4576.0,37.0,"expressed ""admiration"" and ""surprise""",high,positive,high,,
20.53.55-17301,20020223,5,GATE_expressive-subjectivity,2411,2416,4589.0,5.0,since,low,neutral,,,
20.53.55-17301,20020223,1,GATE_expressive-subjectivity,2261,2279,4584.0,18.0,China's major role,high,uncertain-neutral,,,
20.53.55-17301,20020223,122,GATE_expressive-subjectivity,3057,3098,4575.0,41.0,very hard for me to use words to describe,medium,neutral,,,
20.53.55-17301,20020223,110,GATE_expressive-subjectivity,2048,2096,4584.0,48.0,people in the world work so hard to pursue gains,medium,neutral,,,
20.53.55-17301,20020223,227,GATE_expressive-subjectivity,3364,3380,4567.0,16.0,a certain impact,medium,neutral,,,
20.53.55-17301,20020223,98,GATE_expressive-subjectivity,2933,2973,4576.0,40.0,China's tremendous development potential,high,positive,,,
20.53.55-17301,20020223,223,GATE_expressive-subjectivity,4104,4112,4571.0,8.0,not only,low,neutral,,,
20.53.55-17301,20020223,94,GATE_expressive-subjectivity,4301,4311,4578.0,10.0,That's why,low,neutral,,,
20.53.55-17301,20020223,215,GATE_expressive-subjectivity,1227,1230,4573.0,3.0,But,low,neutral,,,
20.53.55-17301,20020223,86,GATE_direct-subjective,4113,4123,4571.0,10.0,understand,low,positive,low,,
20.53.55-17301,20020223,78,GATE_direct-subjective,4063,4067,4568.0,4.0,know,low,neutral,low,,
20.53.55-17301,20020223,74,GATE_expressive-subjectivity,5105,5127,4570.0,22.0,should earnestly abide,high,neutral,,,
20.53.55-17301,20020223,199,GATE_direct-subjective,4585,4604,4577.0,19.0,the questions posed,low,neutral,low,,
20.53.55-17301,20020223,62,GATE_expressive-subjectivity,1105,1137,4594.0,32.0,the United States' biggest enemy,low,negative,,,
20.53.55-17301,20020223,58,GATE_direct-subjective,449,457,4588.0,8.0,welcomed,medium,positive,medium,,
20.53.55-17301,20020223,54,GATE_direct-subjective,2251,2260,4584.0,9.0,to ignore,medium,uncertain-negative,medium,,
20.53.55-17301,20020223,179,GATE_expressive-subjectivity,3836,3896,4597.0,60.0,the United States is a country that is easiest to understand,medium,neutral,,,
20.53.55-17301,20020223,50,GATE_expressive-subjectivity,5341,5363,4591.0,22.0,to peace and stability,high,positive,,,
20.53.55-17301,20020223,46,GATE_direct-subjective,3599,3611,4586.0,12.0,had expected,medium,neutral,medium,,
20.53.55-17301,20020223,34,GATE_expressive-subjectivity,3898,3912,4568.0,14.0,Not only today,low,neutral,,,
20.53.55-17301,20020223,159,GATE_expressive-subjectivity,1661,1666,4583.0,5.0,since,low,neutral,,,
20.53.55-17301,20020223,26,GATE_expressive-subjectivity,3930,3934,4568.0,4.0,even,low,neutral,,,
20.53.55-17301,20020223,147,GATE_expressive-subjectivity,2611,2639,4572.0,28.0,is like delivering a message,medium,neutral,,,
20.53.55-17301,20020223,14,GATE_expressive-subjectivity,313,367,4569.0,54.0,the visit has achieved positive and successful results,high,positive,,,
20.53.55-17301,20020223,10,GATE_expressive-subjectivity,4265,4299,4571.0,34.0,which is beyond Bush's imagination,high,negative,,,
20.53.55-17301,20020223,135,GATE_direct-subjective,2564,2583,4572.0,19.0,public opinion hold,medium,neutral,medium,,
20.53.55-17301,20020223,127,GATE_expressive-subjectivity,5403,5450,4591.0,47.0,to the healthy development of Sino-US relations,high,positive,,,
20.53.55-17301,20020223,240,GATE_direct-subjective,5155,5191,4570.0,36.0,communiques and relevant commitments,medium,positive,medium,,
20.53.55-17301,20020223,236,GATE_expressive-subjectivity,3192,3247,4587.0,55.0,did not make these remarks out of courtesy to the hosts,high,neutral,,,
20.53.55-17301,20020223,232,GATE_direct-subjective,4727,4750,4580.0,23.0,are extremely concerned,high,negative,high,,
20.53.55-17301,20020223,95,GATE_expressive-subjectivity,3613,3646,4586.0,33.0,a promotion of US values to China,low,uncertain-positive,,,
20.53.55-17301,20020223,220,GATE_expressive-subjectivity,1517,1540,4583.0,23.0,the importance of China,high,positive,,,
20.53.55-17301,20020223,91,GATE_direct-subjective,554,586,4593.0,32.0,could hardly hide his excitement,high,positive,high,,
20.53.55-17301,20020223,216,GATE_expressive-subjectivity,4182,4207,4571.0,25.0,they also know quite well,medium,neutral,,,
20.53.55-17301,20020223,196,GATE_expressive-subjectivity,4870,4921,4581.0,51.0,is the most important and most sensitive core issue,high,neutral,,,
20.53.55-17301,20020223,188,GATE_expressive-subjectivity,4962,4984,4566.0,22.0,is greatly responsible,high,uncertain-negative,,,
20.53.55-17301,20020223,59,GATE_expressive-subjectivity,2647,2671,4572.0,24.0,"""China threat"" advocates",medium,uncertain-negative,,,
20.53.55-17301,20020223,55,GATE_expressive-subjectivity,1065,1103,4594.0,38.0,the need to deal with the Soviet Union,medium,neutral,,,
20.53.55-17301,20020223,172,GATE_expressive-subjectivity,2700,2752,4572.0,52.0,Now is the time to engage China in a positive manner,high,neutral,,,
20.53.55-17301,20020223,43,GATE_direct-subjective,4645,4671,4580.0,26.0,public opinion pointed out,low,neutral,low,,
20.53.55-17301,20020223,168,GATE_expressive-subjectivity,5282,5301,4591.0,19.0,of vital importance,high,neutral,,,
20.53.55-17301,20020223,39,GATE_direct-subjective,303,307,4569.0,4.0,hold,low,positive,low,,
20.53.55-17301,20020223,35,GATE_expressive-subjectivity,2233,2250,4584.0,17.0,nor can it afford,high,neutral,,,
20.53.55-17301,20020223,31,GATE_direct-subjective,1831,1836,4585.0,5.0,hopes,medium,positive,medium,,
20.53.55-17301,20020223,152,GATE_expressive-subjectivity,5041,5062,4566.0,21.0,"""Taiwan independence""",medium,negative,,,
20.53.55-17301,20020223,148,GATE_direct-subjective,1383,1390,4573.0,7.0,support,medium,positive,medium,,
20.53.55-17301,20020223,140,GATE_direct-subjective,3687,3698,4597.0,11.0,pointed out,neutral,,neutral,,
20.53.55-17301,20020223,136,GATE_expressive-subjectivity,2149,2231,4584.0,82.0,shows that it is impossible for the United States to deal with global issues alone,high,neutral,,,
20.53.55-17301,20020223,128,GATE_expressive-subjectivity,824,839,4574.0,15.0,This is to show,low,neutral,,,
20.53.55-17301,20020223,116,GATE_direct-subjective,3883,3896,4597.0,13.0,to understand,low,positive,low,,
20.53.55-17301,20020223,112,GATE_expressive-subjectivity,238,261,4592.0,23.0,extensive and important,high,positive,,,
20.53.55-17301,20020223,108,GATE_expressive-subjectivity,1417,1437,4573.0,20.0,it will be difficult,high,uncertain-negative,,,
20.53.55-17301,20020223,104,GATE_direct-subjective,400,428,4588.0,28.0,maintained a positive stance,medium,positive,medium,,
20.53.55-17301,20020223,225,GATE_direct-subjective,2033,2041,4584.0,8.0,a saying,neutral,,neutral,,
20.53.55-17301,20020223,92,GATE_expressive-subjectivity,1198,1225,4595.0,27.0,the world's sole superpower,high,positive,,,
20.53.55-17301,20020223,84,GATE_direct-subjective,1265,1270,4573.0,5.0,aware,medium,neutral,medium,,
20.53.55-17301,20020223,80,GATE_expressive-subjectivity,5230,5272,4570.0,42.0,from a strategic and long-term perspective,medium,neutral,,,
20.53.55-17301,20020223,201,GATE_direct-subjective,3799,3803,4597.0,4.0,want,medium,positive,medium,,
20.53.55-17301,20020223,197,GATE_expressive-subjectivity,876,923,4574.0,47.0,continues to move ahead from the existing basis,low,positive,,,
20.53.55-17301,20020223,189,GATE_expressive-subjectivity,3799,3826,4597.0,27.0,want to understand the most,medium,neutral,,,
20.53.55-17301,20020223,185,GATE_direct-subjective,3160,3171,4587.0,11.0,pointed out,neutral,,neutral,,
20.53.55-17301,20020223,56,GATE_direct-subjective,2630,2639,4572.0,9.0,a message,neutral,,neutral,,
20.53.55-17301,20020223,44,GATE_expressive-subjectivity,4429,4465,4578.0,36.0,which is getting worse day after day,high,negative,,,
20.53.55-17301,20020223,169,GATE_expressive-subjectivity,4833,4847,4581.0,14.0,should realize,medium,neutral,,,
20.53.55-17301,20020223,165,GATE_expressive-subjectivity,3099,3124,4575.0,25.0,the earth-shaking changes,extreme,positive,,,
20.53.55-17301,20020223,36,GATE_direct-subjective,1504,1516,4583.0,12.0,rediscovered,medium,uncertain-positive,medium,,
20.53.55-17301,20020223,32,GATE_direct-subjective,1181,1190,4595.0,9.0,considers,low,neutral,low,,
20.53.55-17301,20020223,157,GATE_direct-subjective,4192,4207,4571.0,15.0,know quite well,medium,neutral,medium,,
20.53.55-17301,20020223,28,GATE_expressive-subjectivity,3291,3325,4587.0,34.0,did indeed leave a deep impression,high,neutral,,,
20.53.55-17301,20020223,149,GATE_expressive-subjectivity,4513,4531,4577.0,18.0,was made prominent,medium,neutral,,,
20.53.55-17301,20020223,16,GATE_direct-subjective,4288,4299,4571.0,11.0,imagination,low,neutral,low,,
20.53.55-17301,20020223,137,GATE_expressive-subjectivity,2496,2550,4589.0,54.0,brings no good to world peace and economic development,high,negative,,,
20.53.55-17301,20020223,133,GATE_direct-subjective,4833,4847,4581.0,14.0,should realize,low,uncertain-neutral,low,,
20.53.55-17301,20020223,4,GATE_direct-subjective,4761,4773,4580.0,12.0,dissatisfied,high,negative,high,,
20.53.55-17301,20020223,129,GATE_expressive-subjectivity,5197,5205,4570.0,8.0,properly,high,neutral,,,
20.53.55-17301,20020223,0,GATE_direct-subjective,2109,2116,4584.0,7.0,chooses,low,neutral,low,,
20.48.55-4975,20020224,105,GATE_direct-subjective,249,256,4606.0,7.0,promise,low,uncertain-neutral,low,,
20.48.55-4975,20020224,101,GATE_direct-subjective,1954,1971,4612.0,17.0,made a commitment,medium,uncertain-positive,medium,,
20.48.55-4975,20020224,87,GATE_direct-subjective,2241,2247,4604.0,6.0,desire,medium,positive,medium,,
20.48.55-4975,20020224,85,GATE_expressive-subjectivity,2570,2580,4599.0,10.0,it appears,low,neutral,,,
20.48.55-4975,20020224,83,GATE_expressive-subjectivity,290,314,4605.0,24.0,the biggest significance,medium,neutral,,,
20.48.55-4975,20020224,79,GATE_direct-subjective,886,906,4602.0,20.0,often use the phrase,neutral,,neutral,,
20.48.55-4975,20020224,73,GATE_direct-subjective,1789,1813,4613.0,24.0,expressed active support,low,positive,low,,
20.48.55-4975,20020224,67,GATE_direct-subjective,1284,1326,4609.0,42.0,will develop a relationship of cooperation,low,positive,low,,
20.48.55-4975,20020224,61,GATE_direct-subjective,2424,2437,4601.0,13.0,understanding,low,neutral,low,,
20.48.55-4975,20020224,59,GATE_direct-subjective,1513,1516,4614.0,3.0,row,medium,negative,medium,,
20.48.55-4975,20020224,55,GATE_expressive-subjectivity,1438,1458,4608.0,20.0,strategic competitor,low,negative,,,
20.48.55-4975,20020224,29,GATE_expressive-subjectivity,2131,2142,4604.0,11.0,exceptional,low,neutral,,,
20.48.55-4975,20020224,23,GATE_direct-subjective,1416,1425,4608.0,9.0,redefined,neutral,,neutral,,
20.48.55-4975,20020224,5,GATE_direct-subjective,2660,2682,4599.0,22.0,convey a clear message,low,neutral,low,,
20.48.55-4975,20020224,3,GATE_expressive-subjectivity,1704,1723,4614.0,19.0,only becoming worse,medium,negative,,,
20.48.55-4975,20020224,112,GATE_expressive-subjectivity,2744,2756,4610.0,12.0,seemed as if,low,neutral,,,
20.48.55-4975,20020224,110,GATE_expressive-subjectivity,579,606,4607.0,27.0,week that changed the world,high,positive,,,
20.48.55-4975,20020224,106,GATE_direct-subjective,2556,2564,4599.0,8.0,position,low,neutral,low,,
20.48.55-4975,20020224,94,GATE_direct-subjective,624,634,4600.0,10.0,intentions,low,neutral,low,,
20.48.55-4975,20020224,88,GATE_expressive-subjectivity,2397,2407,4601.0,10.0,preferable,low,positive,,,
20.48.55-4975,20020224,86,GATE_expressive-subjectivity,1206,1232,4609.0,26.0,This means that regardless,low,neutral,,,
20.48.55-4975,20020224,80,GATE_expressive-subjectivity,2499,2508,4599.0,9.0,Of course,low,neutral,,,
20.48.55-4975,20020224,66,GATE_direct-subjective,356,378,4605.0,22.0,reaffirmed cooperation,low,positive,low,,
20.48.55-4975,20020224,62,GATE_direct-subjective,2897,2902,4616.0,5.0,plans,low,neutral,low,,
20.48.55-4975,20020224,58,GATE_direct-subjective,762,767,4600.0,5.0,trust,medium,positive,medium,,
20.48.55-4975,20020224,50,GATE_expressive-subjectivity,701,714,4600.0,13.0,new milestone,medium,positive,,,
20.48.55-4975,20020224,40,GATE_direct-subjective,2516,2531,4599.0,15.0,will not concur,low,negative,low,,
20.48.55-4975,20020224,34,GATE_expressive-subjectivity,3154,3173,4603.0,19.0,higher transparency,medium,positive,,,
20.48.55-4975,20020224,32,GATE_expressive-subjectivity,2291,2305,4598.0,14.0,It is not that,low,neutral,,,
20.48.55-4975,20020224,30,GATE_direct-subjective,121,131,4606.0,10.0,agreements,low,neutral,low,,
20.48.55-4975,20020224,22,GATE_direct-subjective,560,567,4607.0,7.0,is said,neutral,,neutral,,
20.48.55-4975,20020224,18,GATE_expressive-subjectivity,3104,3119,4603.0,15.0,it is necessary,medium,neutral,,,
20.48.55-4975,20020224,4,GATE_expressive-subjectivity,2315,2319,4598.0,4.0,only,low,neutral,,,
20.48.55-4975,20020224,2,GATE_expressive-subjectivity,1389,1400,4615.0,11.0,drastically,medium,uncertain-negative,,,
20.56.08-8888,20020224,254,GATE_direct-subjective,4151,4163,4646.0,12.0,according to,neutral,,neutral,,
20.56.08-8888,20020224,246,GATE_direct-subjective,1721,1726,4620.0,5.0,dwell,medium,neutral,medium,,
20.56.08-8888,20020224,242,GATE_expressive-subjectivity,4182,4196,4646.0,14.0,not satellites,medium,negative,,,
20.56.08-8888,20020224,238,GATE_expressive-subjectivity,1947,1961,4617.0,14.0,irreconcilably,low,neutral,,,
20.56.08-8888,20020224,109,GATE_expressive-subjectivity,1391,1398,4650.0,7.0,Neither,low,neutral,,,
20.56.08-8888,20020224,101,GATE_direct-subjective,120,124,4627.0,4.0,sees,low,negative,low,,
20.56.08-8888,20020224,226,GATE_direct-subjective,2555,2563,4642.0,8.0,expected,low,neutral,low,,
20.56.08-8888,20020224,97,GATE_expressive-subjectivity,3775,3779,4647.0,4.0,Even,medium,neutral,,,
20.56.08-8888,20020224,93,GATE_expressive-subjectivity,74,78,4624.0,4.0,lump,high,negative,,,
20.56.08-8888,20020224,89,GATE_direct-subjective,2272,2279,4637.0,7.0,decided,low,neutral,low,,
20.56.08-8888,20020224,85,GATE_direct-subjective,1278,1293,4619.0,15.0,do not consider,low,neutral,low,,
20.56.08-8888,20020224,210,GATE_expressive-subjectivity,1025,1043,4630.0,18.0,dictatorial regime,high,negative,,,
20.56.08-8888,20020224,81,GATE_expressive-subjectivity,4119,4128,4629.0,9.0,after all,low,neutral,,,
20.56.08-8888,20020224,206,GATE_expressive-subjectivity,2654,2692,4642.0,38.0,not try to change the world by command,medium,negative,,,
20.56.08-8888,20020224,202,GATE_direct-subjective,2753,2760,4645.0,7.0,opinion,low,neutral,low,,
20.56.08-8888,20020224,65,GATE_expressive-subjectivity,2918,2935,4649.0,17.0,and not only they,medium,neutral,,,
20.56.08-8888,20020224,186,GATE_direct-subjective,1496,1506,4622.0,10.0,expression,neutral,,neutral,,
20.56.08-8888,20020224,53,GATE_direct-subjective,655,662,4633.0,7.0,not see,medium,neutral,medium,,
20.56.08-8888,20020224,178,GATE_expressive-subjectivity,1122,1127,4625.0,5.0,could,low,neutral,,,
20.56.08-8888,20020224,174,GATE_expressive-subjectivity,923,930,4630.0,7.0,and now,medium,neutral,,,
20.56.08-8888,20020224,45,GATE_direct-subjective,2165,2175,4637.0,10.0,determined,medium,positive,medium,,
20.56.08-8888,20020224,162,GATE_expressive-subjectivity,1085,1092,4625.0,7.0,clearly,medium,neutral,,,
20.56.08-8888,20020224,287,GATE_expressive-subjectivity,652,667,4633.0,15.0,do not see this,medium,neutral,,,
20.56.08-8888,20020224,158,GATE_expressive-subjectivity,3667,3687,4626.0,20.0,but the right of all,medium,neutral,,,
20.56.08-8888,20020224,150,GATE_expressive-subjectivity,2261,2279,4637.0,18.0,as good as decided,medium,negative,,,
20.56.08-8888,20020224,275,GATE_direct-subjective,757,765,4651.0,8.0,given in,low,uncertain-neutral,low,,
20.56.08-8888,20020224,259,GATE_expressive-subjectivity,1765,1777,4635.0,12.0,unmanageable,medium,negative,,,
20.56.08-8888,20020224,130,GATE_direct-subjective,2216,2224,4637.0,8.0,declared,low,neutral,low,,
20.56.08-8888,20020224,255,GATE_expressive-subjectivity,332,352,4640.0,20.0,absolutely essential,high,neutral,,,
20.56.08-8888,20020224,126,GATE_direct-subjective,2937,2945,4649.0,8.0,consider,low,positive,low,,
20.56.08-8888,20020224,247,GATE_direct-subjective,196,202,4640.0,6.0,thinks,medium,neutral,medium,,
20.56.08-8888,20020224,243,GATE_expressive-subjectivity,129,141,4627.0,12.0,axis of evil,extreme,negative,,,
20.56.08-8888,20020224,110,GATE_direct-subjective,3930,3940,4644.0,10.0,reproached,medium,negative,medium,,
20.56.08-8888,20020224,235,GATE_direct-subjective,2632,2648,4642.0,16.0,noted critically,high,negative,high,,
20.56.08-8888,20020224,231,GATE_expressive-subjectivity,3747,3767,4626.0,20.0,so far only suspects,low,neutral,,,
20.56.08-8888,20020224,98,GATE_direct-subjective,446,450,4632.0,4.0,want,medium,both,medium,,
20.56.08-8888,20020224,211,GATE_expressive-subjectivity,3439,3490,4638.0,51.0,are vegetating in a place where they have no rights,high,negative,,,
20.56.08-8888,20020224,78,GATE_expressive-subjectivity,2127,2136,4637.0,9.0,Weeks ago,medium,neutral,,,
20.56.08-8888,20020224,203,GATE_expressive-subjectivity,3989,3996,4644.0,7.0,meaning,low,neutral,,,
20.56.08-8888,20020224,74,GATE_expressive-subjectivity,1999,2006,4628.0,7.0,however,low,neutral,,,
20.56.08-8888,20020224,199,GATE_expressive-subjectivity,3821,3839,4647.0,18.0,come to its senses,high,positive,,,
20.56.08-8888,20020224,70,GATE_direct-subjective,406,413,4632.0,7.0,believe,low,neutral,low,,
20.56.08-8888,20020224,195,GATE_expressive-subjectivity,3228,3260,4654.0,32.0,no enemy of consequence in sight,medium,negative,,,
20.56.08-8888,20020224,66,GATE_expressive-subjectivity,2852,2860,4621.0,8.0,could be,low,neutral,,,
20.56.08-8888,20020224,191,GATE_expressive-subjectivity,2157,2164,4637.0,7.0,appears,low,neutral,,,
20.56.08-8888,20020224,187,GATE_expressive-subjectivity,3402,3432,4634.0,30.0,depriving them of their rights,high,negative,,,
20.56.08-8888,20020224,58,GATE_expressive-subjectivity,1231,1250,4643.0,19.0,without considering,low,neutral,,,
20.56.08-8888,20020224,179,GATE_expressive-subjectivity,1662,1681,4620.0,19.0,But it is precisely,medium,neutral,,,
20.56.08-8888,20020224,46,GATE_expressive-subjectivity,2700,2715,4645.0,15.0,If it were only,medium,neutral,,,
20.56.08-8888,20020224,167,GATE_expressive-subjectivity,1476,1491,4622.0,15.0,not necessarily,low,neutral,,,
