id,rating,set,text,type
2982,1,1.0,,-1.0
2983,2,1.0,,-1.0
2984,4,1.0,,-1.0
2985,4,1.0,,-1.0
2986,4,1.0,,-1.0
2987,2,1.0,,-1.0
2988,2,1.0,,-1.0
2989,3,1.0,,-1.0
298,4,1.0,,-1.0
2990,2,1.0,,-1.0
2991,4,1.0,,-1.0
2992,4,1.0,,-1.0
2993,4,1.0,,-1.0
2994,4,1.0,,-1.0
2995,3,1.0,,-1.0
2996,4,1.0,,-1.0
2997,1,1.0,,-1.0
2998,3,1.0,,-1.0
2999,3,1.0,,-1.0
299,1,1.0,,-1.0
29,4,1.0,,-1.0
2,1,1.0,,-1.0
3000,3,1.0,,-1.0
3001,3,1.0,,-1.0
3002,2,1.0,,-1.0
3003,2,1.0,,-1.0
3004,1,1.0,,-1.0
3005,2,1.0,,-1.0
3006,3,1.0,,-1.0
3007,2,1.0,,-1.0
3008,3,1.0,,-1.0
3009,3,1.0,,-1.0
300,4,1.0,,-1.0
3010,1,1.0,,-1.0
3011,2,1.0,,-1.0
3012,1,1.0,,-1.0
3013,2,1.0,,-1.0
3014,4,1.0,,-1.0
3015,1,1.0,,-1.0
3016,1,1.0,,-1.0
3017,4,1.0,,-1.0
3018,2,1.0,,-1.0
3019,2,1.0,,-1.0
301,1,1.0,,-1.0
3020,3,1.0,,-1.0
3021,1,1.0,,-1.0
3022,1,1.0,,-1.0
3023,1,1.0,,-1.0
3024,1,1.0,,-1.0
3025,1,1.0,,-1.0
3026,1,1.0,,-1.0
3027,1,1.0,,-1.0
3028,1,1.0,,-1.0
3029,1,1.0,,-1.0
302,4,1.0,,-1.0
3030,1,1.0,,-1.0
3031,2,1.0,,-1.0
3032,3,1.0,,-1.0
3033,2,1.0,,-1.0
3034,4,1.0,,-1.0
3035,2,1.0,,-1.0
3036,2,1.0,,-1.0
3037,1,1.0,,-1.0
3038,4,1.0,,-1.0
3039,1,1.0,,-1.0
303,2,1.0,,-1.0
3040,1,1.0,,-1.0
3041,1,1.0,,-1.0
3042,1,1.0,,-1.0
3043,1,1.0,,-1.0
3044,1,1.0,,-1.0
3045,3,1.0,,-1.0
3046,4,1.0,,-1.0
3047,4,1.0,,-1.0
3048,1,1.0,,-1.0
3049,2,1.0,,-1.0
304,4,1.0,,-1.0
3050,1,1.0,,-1.0
3051,2,1.0,,-1.0
3052,1,1.0,,-1.0
3053,1,1.0,,-1.0
3054,1,1.0,,-1.0
3055,2,1.0,,-1.0
3056,1,1.0,,-1.0
3057,1,1.0,,-1.0
3058,1,1.0,,-1.0
3059,1,1.0,,-1.0
305,1,1.0,,-1.0
3060,1,1.0,,-1.0
3061,1,1.0,,-1.0
3062,1,1.0,,-1.0
3063,3,1.0,,-1.0
3064,1,1.0,,-1.0
3065,2,1.0,,-1.0
3066,2,1.0,,-1.0
3067,1,1.0,,-1.0
3068,1,1.0,,-1.0
3069,3,1.0,,-1.0
306,1,1.0,,-1.0
3070,2,1.0,,-1.0
3071,4,1.0,,-1.0
3072,4,1.0,,-1.0
3073,4,1.0,,-1.0
3074,1,1.0,,-1.0
3075,1,1.0,,-1.0
3076,1,1.0,,-1.0
3077,1,1.0,,-1.0
3078,1,1.0,,-1.0
3079,1,1.0,,-1.0
307,1,1.0,,-1.0
3080,1,1.0,,-1.0
3081,2,1.0,,-1.0
3082,1,1.0,,-1.0
3083,1,1.0,,-1.0
3084,1,1.0,,-1.0
3085,1,1.0,,-1.0
3086,1,1.0,,-1.0
3087,2,1.0,,-1.0
3088,2,1.0,,-1.0
3089,1,1.0,,-1.0
308,1,1.0,,-1.0
3090,1,1.0,,-1.0
3091,3,1.0,,-1.0
3092,2,1.0,,-1.0
3093,2,1.0,,-1.0
3094,2,1.0,,-1.0
3095,1,1.0,,-1.0
3096,1,1.0,,-1.0
3097,1,1.0,,-1.0
3098,1,1.0,,-1.0
3099,1,1.0,,-1.0
309,1,1.0,,-1.0
30,1,1.0,,-1.0
3100,1,1.0,,-1.0
3101,1,1.0,,-1.0
3102,1,1.0,,-1.0
3103,2,1.0,,-1.0
3104,2,1.0,,-1.0
3105,3,1.0,,-1.0
3106,1,1.0,,-1.0
3107,3,1.0,,-1.0
3108,3,1.0,,-1.0
3109,4,1.0,,-1.0
310,1,1.0,,-1.0
3110,1,1.0,,-1.0
3111,1,1.0,,-1.0
3112,2,1.0,,-1.0
3113,1,1.0,,-1.0
3114,1,1.0,,-1.0
3115,2,1.0,,-1.0
3116,2,1.0,,-1.0
3117,2,1.0,,-1.0
3118,1,1.0,,-1.0
3119,4,1.0,,-1.0
311,1,1.0,,-1.0
3120,4,1.0,,-1.0
3121,4,1.0,,-1.0
3122,4,1.0,,-1.0
3123,2,1.0,,-1.0
3124,3,1.0,,-1.0
3125,1,1.0,,-1.0
3126,1,1.0,,-1.0
3127,3,1.0,,-1.0
3128,3,1.0,,-1.0
3129,1,1.0,,-1.0
312,2,1.0,,-1.0
3130,4,1.0,,-1.0
3131,2,1.0,,-1.0
3132,4,1.0,,-1.0
3133,1,1.0,,-1.0
3134,3,1.0,,-1.0
3135,2,1.0,,-1.0
3136,2,1.0,,-1.0
3137,1,1.0,,-1.0
3138,1,1.0,,-1.0
3139,1,1.0,,-1.0
313,2,1.0,,-1.0
3140,1,1.0,,-1.0
3141,2,1.0,,-1.0
3142,1,1.0,,-1.0
3143,1,1.0,,-1.0
3144,1,1.0,,-1.0
3145,3,1.0,,-1.0
3146,4,1.0,,-1.0
3147,3,1.0,,-1.0
3148,4,1.0,,-1.0
3149,3,1.0,,-1.0
314,1,1.0,,-1.0
3150,1,1.0,,-1.0
3151,2,1.0,,-1.0
3152,2,1.0,,-1.0
3153,2,1.0,,-1.0
3154,2,1.0,,-1.0
3155,1,1.0,,-1.0
3156,2,1.0,,-1.0
3157,4,1.0,,-1.0
3158,2,1.0,,-1.0
3159,2,1.0,,-1.0
315,1,1.0,,-1.0
3160,1,1.0,,-1.0
3161,1,1.0,,-1.0
3162,1,1.0,,-1.0
3163,1,1.0,,-1.0
3164,3,1.0,,-1.0
3165,2,1.0,,-1.0
3166,3,1.0,,-1.0
3167,2,1.0,,-1.0
3168,2,1.0,,-1.0
3169,2,1.0,,-1.0
316,1,1.0,,-1.0
3170,3,1.0,,-1.0
3171,3,1.0,,-1.0
3172,2,1.0,,-1.0
3173,3,1.0,,-1.0
3174,4,1.0,,-1.0
3175,4,1.0,,-1.0
3176,4,1.0,,-1.0
3177,4,1.0,,-1.0
3178,4,1.0,,-1.0
3179,2,1.0,,-1.0
317,1,1.0,,-1.0
3180,2,1.0,,-1.0
3181,4,1.0,,-1.0
3182,1,1.0,,-1.0
3183,1,1.0,,-1.0
3184,2,1.0,,-1.0
3185,3,1.0,,-1.0
3186,2,1.0,,-1.0
3187,1,1.0,,-1.0
3188,1,1.0,,-1.0
3189,1,1.0,,-1.0
318,1,1.0,,-1.0
3190,1,1.0,,-1.0
3191,1,1.0,,-1.0
3192,1,1.0,,-1.0
3193,2,1.0,,-1.0
3194,1,1.0,,-1.0
3195,3,1.0,,-1.0
3196,1,1.0,,-1.0
3197,3,1.0,,-1.0
3198,3,1.0,,-1.0
3199,2,1.0,,-1.0
319,1,1.0,,-1.0
31,1,1.0,,-1.0
3200,1,1.0,,-1.0
3201,2,1.0,,-1.0
3202,1,1.0,,-1.0
3203,1,1.0,,-1.0
3204,3,1.0,,-1.0
3205,1,1.0,,-1.0
3206,4,1.0,,-1.0
3207,1,1.0,,-1.0
3208,4,1.0,,-1.0
3209,1,1.0,,-1.0
320,1,1.0,,-1.0
3210,3,1.0,,-1.0
3211,1,1.0,,-1.0
3212,3,1.0,,-1.0
3213,1,1.0,,-1.0
3214,3,1.0,,-1.0
3215,2,1.0,,-1.0
3216,2,1.0,,-1.0
3217,4,1.0,,-1.0
3218,4,1.0,,-1.0
3219,2,1.0,,-1.0
321,1,1.0,,-1.0
3220,4,1.0,,-1.0
3221,3,1.0,,-1.0
3222,4,1.0,,-1.0
3223,3,1.0,,-1.0
3224,1,1.0,,-1.0
3225,3,1.0,,-1.0
3226,1,1.0,,-1.0
3227,3,1.0,,-1.0
3228,1,1.0,,-1.0
3229,3,1.0,,-1.0
322,1,1.0,,-1.0
3230,4,1.0,,-1.0
3231,1,1.0,,-1.0
3232,1,1.0,,-1.0
3233,1,1.0,,-1.0
3234,4,1.0,,-1.0
3235,1,1.0,,-1.0
3236,4,1.0,,-1.0
3237,1,1.0,,-1.0
3238,1,1.0,,-1.0
3239,3,1.0,,-1.0
323,1,1.0,,-1.0
3240,1,1.0,,-1.0
3241,2,1.0,,-1.0
3242,1,1.0,,-1.0
3243,4,1.0,,-1.0
3244,3,1.0,,-1.0
3245,4,1.0,,-1.0
3246,4,1.0,,-1.0
3247,3,1.0,,-1.0
3248,4,1.0,,-1.0
3249,2,1.0,,-1.0
324,1,1.0,,-1.0
3250,3,1.0,,-1.0
3251,1,1.0,,-1.0
3252,1,1.0,,-1.0
3253,3,1.0,,-1.0
3254,3,1.0,,-1.0
3255,2,1.0,,-1.0
3256,4,1.0,,-1.0
3257,1,1.0,,-1.0
3258,2,1.0,,-1.0
3259,1,1.0,,-1.0
325,2,1.0,,-1.0
3260,3,1.0,,-1.0
3261,4,1.0,,-1.0
3262,3,1.0,,-1.0
3263,4,1.0,,-1.0
3264,1,1.0,,-1.0
3265,2,1.0,,-1.0
3266,1,1.0,,-1.0
3267,2,1.0,,-1.0
3268,1,1.0,,-1.0
3269,4,1.0,,-1.0
326,1,1.0,,-1.0
3270,1,1.0,,-1.0
3271,1,1.0,,-1.0
3272,4,1.0,,-1.0
3273,3,1.0,,-1.0
3274,2,1.0,,-1.0
3275,1,1.0,,-1.0
3276,2,1.0,,-1.0
3277,1,1.0,,-1.0
3278,1,1.0,,-1.0
3279,2,1.0,,-1.0
327,3,1.0,,-1.0
3280,1,1.0,,-1.0
3281,2,1.0,,-1.0
3282,3,1.0,,-1.0
3283,1,1.0,,-1.0
3284,1,1.0,,-1.0
3285,1,1.0,,-1.0
3286,1,1.0,,-1.0
3287,1,1.0,,-1.0
3288,1,1.0,,-1.0
3289,1,1.0,,-1.0
328,1,1.0,,-1.0
3290,1,1.0,,-1.0
3291,1,1.0,,-1.0
3292,1,1.0,,-1.0
3293,1,1.0,,-1.0
3294,3,1.0,,-1.0
3295,1,1.0,,-1.0
3296,1,1.0,,-1.0
3297,1,1.0,,-1.0
3298,1,1.0,,-1.0
3299,1,1.0,,-1.0
329,1,1.0,,-1.0
32,3,1.0,,-1.0
3300,1,1.0,,-1.0
3301,3,1.0,,-1.0
3302,3,1.0,,-1.0
3303,4,1.0,,-1.0
3304,3,1.0,,-1.0
3305,2,1.0,,-1.0
3306,4,1.0,,-1.0
3307,3,1.0,,-1.0
3308,3,1.0,,-1.0
3309,3,1.0,,-1.0
330,1,1.0,,-1.0
3310,4,1.0,,-1.0
3311,4,1.0,,-1.0
3312,3,1.0,,-1.0
3313,2,1.0,,-1.0
3314,1,1.0,,-1.0
3315,1,1.0,,-1.0
3316,2,1.0,,-1.0
3317,2,1.0,,-1.0
3318,3,1.0,,-1.0
3319,4,1.0,,-1.0
331,1,1.0,,-1.0
3320,2,1.0,,-1.0
3321,4,1.0,,-1.0
3322,3,1.0,,-1.0
3323,1,1.0,,-1.0
3324,3,1.0,,-1.0
3325,1,1.0,,-1.0
3326,4,1.0,,-1.0
3327,3,1.0,,-1.0
3328,3,1.0,,-1.0
3329,3,1.0,,-1.0
332,1,1.0,,-1.0
3330,4,1.0,,-1.0
3331,1,1.0,,-1.0
3332,2,1.0,,-1.0
3333,4,1.0,,-1.0
3334,4,1.0,,-1.0
3335,1,1.0,,-1.0
3336,1,1.0,,-1.0
3337,2,1.0,,-1.0
3338,1,1.0,,-1.0
3339,4,1.0,,-1.0
333,3,1.0,,-1.0
3340,1,1.0,,-1.0
3341,1,1.0,,-1.0
3342,3,1.0,,-1.0
3343,4,1.0,,-1.0
3344,1,1.0,,-1.0
3345,1,1.0,,-1.0
3346,2,1.0,,-1.0
3347,3,1.0,,-1.0
3348,2,1.0,,-1.0
3349,2,1.0,,-1.0
334,4,1.0,,-1.0
3350,3,1.0,,-1.0
3351,4,1.0,,-1.0
3352,2,1.0,,-1.0
3353,4,1.0,,-1.0
3354,2,1.0,,-1.0
3355,4,1.0,,-1.0
3356,4,1.0,,-1.0
3357,1,1.0,,-1.0
3358,1,1.0,,-1.0
3359,1,1.0,,-1.0
335,4,1.0,,-1.0
3360,1,1.0,,-1.0
3361,4,1.0,,-1.0
3362,1,1.0,,-1.0
3363,1,1.0,,-1.0
3364,1,1.0,,-1.0
3365,1,1.0,,-1.0
3366,1,1.0,,-1.0
3367,1,1.0,,-1.0
3368,1,1.0,,-1.0
3369,4,1.0,,-1.0
336,1,1.0,,-1.0
3370,2,1.0,,-1.0
3371,4,1.0,,-1.0
3372,3,1.0,,-1.0
3373,1,1.0,,-1.0
3374,1,1.0,,-1.0
3375,3,1.0,,-1.0
3376,3,1.0,,-1.0
3377,2,1.0,,-1.0
3378,2,1.0,,-1.0
3379,2,1.0,,-1.0
337,4,1.0,,-1.0
3380,4,1.0,,-1.0
3381,1,1.0,,-1.0
3382,1,1.0,,-1.0
3383,1,1.0,,-1.0
3384,2,1.0,,-1.0
3385,1,1.0,,-1.0
3386,2,1.0,,-1.0
3387,1,1.0,,-1.0
3388,1,1.0,,-1.0
3389,1,1.0,,-1.0
338,4,1.0,,-1.0
3390,4,1.0,,-1.0
3391,3,1.0,,-1.0
3392,4,1.0,,-1.0
3393,1,1.0,,-1.0
3394,4,1.0,,-1.0
3395,4,1.0,,-1.0
3396,3,1.0,,-1.0
3397,4,1.0,,-1.0
3398,3,1.0,,-1.0
3399,3,1.0,,-1.0
339,4,1.0,,-1.0
33,3,1.0,,-1.0
3400,1,1.0,,-1.0
3401,2,1.0,,-1.0
3402,2,1.0,,-1.0
3403,3,1.0,,-1.0
3404,2,1.0,,-1.0
3405,1,1.0,,-1.0
3406,4,1.0,,-1.0
3407,2,1.0,,-1.0
3408,4,1.0,,-1.0
3409,1,1.0,,-1.0
340,3,1.0,,-1.0
3410,3,1.0,,-1.0
3411,1,1.0,,-1.0
3412,1,1.0,,-1.0
3413,4,1.0,,-1.0
3414,1,1.0,,-1.0
3415,2,1.0,,-1.0
3416,4,1.0,,-1.0
3417,4,1.0,,-1.0
3418,1,1.0,,-1.0
3419,1,1.0,,-1.0
341,4,1.0,,-1.0
3420,1,1.0,,-1.0
3421,4,1.0,,-1.0
3422,1,1.0,,-1.0
3423,4,1.0,,-1.0
3424,1,1.0,,-1.0
3425,1,1.0,,-1.0
3426,3,1.0,,-1.0
3427,1,1.0,,-1.0
3428,4,1.0,,-1.0
3429,4,1.0,,-1.0
342,1,1.0,,-1.0
3430,4,1.0,,-1.0
3431,4,1.0,,-1.0
3432,4,1.0,,-1.0
3433,3,1.0,,-1.0
3434,2,1.0,,-1.0
3435,1,1.0,,-1.0
3436,2,1.0,,-1.0
3437,1,1.0,,-1.0
3438,4,1.0,,-1.0
3439,3,1.0,,-1.0
343,2,1.0,,-1.0
3440,1,1.0,,-1.0
3441,4,1.0,,-1.0
3442,2,1.0,,-1.0
3443,1,1.0,,-1.0
3444,1,1.0,,-1.0
3445,1,1.0,,-1.0
3446,1,1.0,,-1.0
3447,1,1.0,,-1.0
3448,1,1.0,,-1.0
3449,2,1.0,,-1.0
344,2,1.0,,-1.0
3450,3,1.0,,-1.0
3451,4,1.0,,-1.0
3452,3,1.0,,-1.0
3453,3,1.0,,-1.0
3454,4,1.0,,-1.0
3455,2,1.0,,-1.0
3456,4,1.0,,-1.0
3457,4,1.0,,-1.0
3458,1,1.0,,-1.0
3459,4,1.0,,-1.0
345,4,1.0,,-1.0
3460,1,1.0,,-1.0
3461,2,1.0,,-1.0
3462,1,1.0,,-1.0
3463,1,1.0,,-1.0
3464,1,1.0,,-1.0
3465,4,1.0,,-1.0
3466,3,1.0,,-1.0
3467,1,1.0,,-1.0
3468,4,1.0,,-1.0
3469,4,1.0,,-1.0
346,1,1.0,,-1.0
3470,1,1.0,,-1.0
3471,3,1.0,,-1.0
3472,1,1.0,,-1.0
3473,1,1.0,,-1.0
3474,2,1.0,,-1.0
3475,3,1.0,,-1.0
3476,4,1.0,,-1.0
3477,3,1.0,,-1.0
3478,4,1.0,,-1.0
3479,1,1.0,,-1.0
347,1,1.0,,-1.0
3480,1,1.0,,-1.0
3481,4,1.0,,-1.0
3482,1,1.0,,-1.0
3483,2,1.0,,-1.0
3484,4,1.0,,-1.0
3485,3,1.0,,-1.0
3486,2,1.0,,-1.0
3487,1,1.0,,-1.0
3488,4,1.0,,-1.0
3489,2,1.0,,-1.0
348,2,1.0,,-1.0
3490,3,1.0,,-1.0
3491,1,1.0,,-1.0
3492,1,1.0,,-1.0
3493,1,1.0,,-1.0
3494,4,1.0,,-1.0
3495,1,1.0,,-1.0
3496,1,1.0,,-1.0
3497,3,1.0,,-1.0
3498,1,1.0,,-1.0
3499,3,1.0,,-1.0
349,4,1.0,,-1.0
34,1,1.0,,-1.0
3500,1,1.0,,-1.0
3501,1,1.0,,-1.0
3502,3,1.0,,-1.0
3503,1,1.0,,-1.0
3504,4,1.0,,-1.0
3505,1,1.0,,-1.0
3506,1,1.0,,-1.0
3507,1,1.0,,-1.0
3508,4,1.0,,-1.0
3509,4,1.0,,-1.0
350,2,1.0,,-1.0
3510,4,1.0,,-1.0
3511,4,1.0,,-1.0
3512,4,1.0,,-1.0
3513,4,1.0,,-1.0
3514,4,1.0,,-1.0
3515,4,1.0,,-1.0
3516,4,1.0,,-1.0
3517,1,1.0,,-1.0
3518,1,1.0,,-1.0
3519,3,1.0,,-1.0
351,4,1.0,,-1.0
3520,2,1.0,,-1.0
3521,1,1.0,,-1.0
3522,2,1.0,,-1.0
3523,1,1.0,,-1.0
3524,1,1.0,,-1.0
3525,2,1.0,,-1.0
3526,2,1.0,,-1.0
3527,2,1.0,,-1.0
3528,2,1.0,,-1.0
3529,2,1.0,,-1.0
352,4,1.0,,-1.0
3530,2,1.0,,-1.0
3531,1,1.0,,-1.0
3532,1,1.0,,-1.0
3533,1,1.0,,-1.0
3534,1,1.0,,-1.0
3535,1,1.0,,-1.0
3536,1,1.0,,-1.0
3537,1,1.0,,-1.0
3538,1,1.0,,-1.0
3539,1,1.0,,-1.0
353,4,1.0,,-1.0
3540,2,1.0,,-1.0
3541,1,1.0,,-1.0
3542,1,1.0,,-1.0
3543,1,1.0,,-1.0
3544,1,1.0,,-1.0
3545,4,1.0,,-1.0
3546,4,1.0,,-1.0
3547,1,1.0,,-1.0
3548,3,1.0,,-1.0
3549,3,1.0,,-1.0
354,3,1.0,,-1.0
3550,1,1.0,,-1.0
3551,1,1.0,,-1.0
3552,2,1.0,,-1.0
3553,4,1.0,,-1.0
3554,1,1.0,,-1.0
3555,1,1.0,,-1.0
3556,1,1.0,,-1.0
3557,4,1.0,,-1.0
3558,3,1.0,,-1.0
3559,2,1.0,,-1.0
355,4,1.0,,-1.0
3560,2,1.0,,-1.0
3561,4,1.0,,-1.0
3562,4,1.0,,-1.0
3563,4,1.0,,-1.0
3564,2,1.0,,-1.0
3565,2,1.0,,-1.0
3566,4,1.0,,-1.0
3567,1,1.0,,-1.0
3568,4,1.0,,-1.0
3569,1,1.0,,-1.0
356,4,1.0,,-1.0
3570,1,1.0,,-1.0
3571,1,1.0,,-1.0
3572,1,1.0,,-1.0
3573,4,1.0,,-1.0
3574,1,1.0,,-1.0
3575,1,1.0,,-1.0
3576,1,1.0,,-1.0
3577,2,1.0,,-1.0
3578,1,1.0,,-1.0
3579,1,1.0,,-1.0
357,2,1.0,,-1.0
3580,4,1.0,,-1.0
3581,2,1.0,,-1.0
3582,3,1.0,,-1.0
3583,1,1.0,,-1.0
3584,4,1.0,,-1.0
3585,2,1.0,,-1.0
3586,4,1.0,,-1.0
3587,3,1.0,,-1.0
3588,1,1.0,,-1.0
3589,4,1.0,,-1.0
358,4,1.0,,-1.0
3590,1,1.0,,-1.0
3591,4,1.0,,-1.0
3592,3,1.0,,-1.0
3593,3,1.0,,-1.0
3594,1,1.0,,-1.0
3595,4,1.0,,-1.0
3596,2,1.0,,-1.0
3597,2,1.0,,-1.0
3598,3,1.0,,-1.0
3599,2,1.0,,-1.0
359,3,1.0,,-1.0
35,3,1.0,,-1.0
3600,3,1.0,,-1.0
3601,3,1.0,,-1.0
3602,2,1.0,,-1.0
3603,1,1.0,,-1.0
3604,2,1.0,,-1.0
3605,1,1.0,,-1.0
3606,2,1.0,,-1.0
3607,1,1.0,,-1.0
3608,3,1.0,,-1.0
3609,1,1.0,,-1.0
360,4,1.0,,-1.0
3610,1,1.0,,-1.0
3611,4,1.0,,-1.0
3612,1,1.0,,-1.0
3613,3,1.0,,-1.0
3614,2,1.0,,-1.0
3615,2,1.0,,-1.0
3616,2,1.0,,-1.0
3617,2,1.0,,-1.0
3618,1,1.0,,-1.0
3619,3,1.0,,-1.0
361,4,1.0,,-1.0
3620,1,1.0,,-1.0
3621,1,1.0,,-1.0
3622,2,1.0,,-1.0
3623,3,1.0,,-1.0
3624,2,1.0,,-1.0
3625,2,1.0,,-1.0
3626,4,1.0,,-1.0
3627,1,1.0,,-1.0
3628,1,1.0,,-1.0
3629,1,1.0,,-1.0
362,3,1.0,,-1.0
3630,4,1.0,,-1.0
3631,3,1.0,,-1.0
3632,4,1.0,,-1.0
3633,4,1.0,,-1.0
3634,1,1.0,,-1.0
3635,3,1.0,,-1.0
3636,1,1.0,,-1.0
3637,1,1.0,,-1.0
3638,1,1.0,,-1.0
3639,1,1.0,,-1.0
363,1,1.0,,-1.0
3640,3,1.0,,-1.0
3641,4,1.0,,-1.0
3642,1,1.0,,-1.0
3643,1,1.0,,-1.0
3644,4,1.0,,-1.0
3645,3,1.0,,-1.0
3646,1,1.0,,-1.0
3647,4,1.0,,-1.0
3648,4,1.0,,-1.0
3649,4,1.0,,-1.0
364,1,1.0,,-1.0
3650,2,1.0,,-1.0
3651,4,1.0,,-1.0
3652,4,1.0,,-1.0
3653,1,1.0,,-1.0
3654,1,1.0,,-1.0
3655,2,1.0,,-1.0
3656,4,1.0,,-1.0
3657,1,1.0,,-1.0
3658,1,1.0,,-1.0
3659,3,1.0,,-1.0
365,1,1.0,,-1.0
3660,1,1.0,,-1.0
3661,1,1.0,,-1.0
3662,4,1.0,,-1.0
3663,4,1.0,,-1.0
3664,4,1.0,,-1.0
3665,1,1.0,,-1.0
3666,3,1.0,,-1.0
3667,1,1.0,,-1.0
3668,1,1.0,,-1.0
3669,2,1.0,,-1.0
366,1,1.0,,-1.0
3670,3,1.0,,-1.0
3671,4,1.0,,-1.0
3672,4,1.0,,-1.0
3673,3,1.0,,-1.0
3674,1,1.0,,-1.0
3675,2,1.0,,-1.0
3676,2,1.0,,-1.0
3677,3,1.0,,-1.0
3678,4,1.0,,-1.0
3679,3,1.0,,-1.0
367,2,1.0,,-1.0
3680,4,1.0,,-1.0
3681,1,1.0,,-1.0
3682,1,1.0,,-1.0
3683,1,1.0,,-1.0
3684,1,1.0,,-1.0
3685,3,1.0,,-1.0
3686,2,1.0,,-1.0
3687,1,1.0,,-1.0
3688,2,1.0,,-1.0
3689,2,1.0,,-1.0
368,4,1.0,,-1.0
3690,1,1.0,,-1.0
3691,3,1.0,,-1.0
3692,1,1.0,,-1.0
3693,1,1.0,,-1.0
3694,2,1.0,,-1.0
3695,1,1.0,,-1.0
3696,4,1.0,,-1.0
3697,4,1.0,,-1.0
3698,3,1.0,,-1.0
3699,3,1.0,,-1.0
369,1,1.0,,-1.0
36,4,1.0,,-1.0
3700,2,1.0,,-1.0
3701,2,1.0,,-1.0
3702,1,1.0,,-1.0
3703,3,1.0,,-1.0
3704,3,1.0,,-1.0
3705,3,1.0,,-1.0
3706,1,1.0,,-1.0
3707,2,1.0,,-1.0
3708,4,1.0,,-1.0
3709,1,1.0,,-1.0
370,1,1.0,,-1.0
3710,1,1.0,,-1.0
3711,4,1.0,,-1.0
3712,3,1.0,,-1.0
3713,3,1.0,,-1.0
3714,1,1.0,,-1.0
3715,2,1.0,,-1.0
3716,3,1.0,,-1.0
3717,3,1.0,,-1.0
3718,1,1.0,,-1.0
3719,3,1.0,,-1.0
371,1,1.0,,-1.0
3720,2,1.0,,-1.0
3721,1,1.0,,-1.0
3722,1,1.0,,-1.0
3723,1,1.0,,-1.0
3724,1,1.0,,-1.0
3725,4,1.0,,-1.0
3726,1,1.0,,-1.0
3727,2,1.0,,-1.0
3728,1,1.0,,-1.0
3729,2,1.0,,-1.0
372,1,1.0,,-1.0
3730,2,1.0,,-1.0
3731,1,1.0,,-1.0
3732,4,1.0,,-1.0
3733,1,1.0,,-1.0
3734,3,1.0,,-1.0
3735,4,1.0,,-1.0
3736,2,1.0,,-1.0
3737,3,1.0,,-1.0
3738,2,1.0,,-1.0
3739,2,1.0,,-1.0
373,4,1.0,,-1.0
3740,2,1.0,,-1.0
3741,1,1.0,,-1.0
3742,1,1.0,,-1.0
3743,1,1.0,,-1.0
3744,4,1.0,,-1.0
3745,2,1.0,,-1.0
3746,1,1.0,,-1.0
3747,2,1.0,,-1.0
3748,1,1.0,,-1.0
3749,1,1.0,,-1.0
374,2,1.0,,-1.0
3750,3,1.0,,-1.0
3751,2,1.0,,-1.0
3752,3,1.0,,-1.0
3753,1,1.0,,-1.0
3754,3,1.0,,-1.0
3755,4,1.0,,-1.0
3756,1,1.0,,-1.0
3757,1,1.0,,-1.0
3758,3,1.0,,-1.0
3759,1,1.0,,-1.0
375,2,1.0,,-1.0
3760,1,1.0,,-1.0
3761,2,1.0,,-1.0
3762,3,1.0,,-1.0
3763,3,1.0,,-1.0
3764,1,1.0,,-1.0
3765,1,1.0,,-1.0
3766,3,1.0,,-1.0
3767,1,1.0,,-1.0
3768,3,1.0,,-1.0
3769,2,1.0,,-1.0
376,4,1.0,,-1.0
3770,4,1.0,,-1.0
3771,1,1.0,,-1.0
3772,2,1.0,,-1.0
3773,1,1.0,,-1.0
3774,3,1.0,,-1.0
3775,1,1.0,,-1.0
3776,4,1.0,,-1.0
3777,4,1.0,,-1.0
3778,3,1.0,,-1.0
3779,4,1.0,,-1.0
377,1,1.0,,-1.0
3780,2,1.0,,-1.0
3781,1,1.0,,-1.0
3782,4,1.0,,-1.0
3783,4,1.0,,-1.0
3784,1,1.0,,-1.0
3785,3,1.0,,-1.0
3786,1,1.0,,-1.0
3787,1,1.0,,-1.0
3788,3,1.0,,-1.0
3789,3,1.0,,-1.0
378,4,1.0,,-1.0
3790,1,1.0,,-1.0
3791,1,1.0,,-1.0
3792,4,1.0,,-1.0
3793,3,1.0,,-1.0
3794,1,1.0,,-1.0
3795,1,1.0,,-1.0
3796,1,1.0,,-1.0
3797,2,1.0,,-1.0
3798,2,1.0,,-1.0
3799,3,1.0,,-1.0
379,2,1.0,,-1.0
37,3,1.0,,-1.0
3800,1,1.0,,-1.0
3801,1,1.0,,-1.0
3802,2,1.0,,-1.0
3803,4,1.0,,-1.0
3804,2,1.0,,-1.0
3805,2,1.0,,-1.0
3806,4,1.0,,-1.0
3807,4,1.0,,-1.0
3808,1,1.0,,-1.0
3809,1,1.0,,-1.0
380,4,1.0,,-1.0
3810,4,1.0,,-1.0
3811,1,1.0,,-1.0
3812,1,1.0,,-1.0
3813,1,1.0,,-1.0
3814,1,1.0,,-1.0
3815,1,1.0,,-1.0
3816,1,1.0,,-1.0
3817,1,1.0,,-1.0
3818,1,1.0,,-1.0
3819,4,1.0,,-1.0
381,1,1.0,,-1.0
3820,2,1.0,,-1.0
3821,4,1.0,,-1.0
3822,2,1.0,,-1.0
3823,4,1.0,,-1.0
3824,1,1.0,,-1.0
3825,3,1.0,,-1.0
