index,docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text,sentiment-measured,sentiment-type,sentiment-intensity
1307,20.49.26-27556,20011124,12,1416,1707,291.0,1.0,"In the meantime, however, the UNHCR, through its Office for Coordination of Humanitarian Assistance to Afghanistan (OCHA), was trying to provide tents, clothing and heaters to returning refugees as well as to displaced people within the country wanting to return to their towns and villages.",1.0,0.0,0.875
1309,20.49.56-27748,20011124,1,2505,2653,148.0,2.0,The group pledged to counter terrorism at a summit in Brunei this month as well as a summit with their main trading partners in Shanghai in October.,1.0,0.0,0.0
1310,20.49.56-27748,20011124,2,1411,1548,137.0,4.0,Misuari launched his revolt after Arroyo decided to back an MNLF rival in an election to be held Monday to choose the next ARMM governor.,1.0,0.0,0.9059375
1312,20.49.56-27748,20011124,4,987,1109,122.0,2.0,Manila wants to put Misuari on trial for rebellion in connection with a revolt on Monday which claimed at least 113 lives.,1.0,0.0,0.8125
1313,20.49.56-27748,20011124,5,375,615,240.0,5.0,"Foreign department spokesman Victoriano Lecaros said the arrest should serve as ""a warning to terrorists that they will find themselves on inhospitable ground within ASEAN,"" referring to the 10-member Association of Southeast Asian Nations.",1.0,1.0,0.390248978849
1314,20.49.56-27748,20011124,6,2348,2498,150.0,6.0,"Lecaros, from the foreign ministry, said the arrest was a sign that the ASEAN, ""particularly Malaysia, is succeeding in the effort against terrorism.""",1.0,0.0,0.9496
1316,20.49.56-27748,20011124,8,813,980,167.0,4.0,"He suggested that Kuala Lumpur would have to take the initiative, saying that Misuari had apparently violated Malaysian law by entering the country without a passport.",1.0,0.0,0.0
1317,20.49.56-27748,20011124,9,2913,3090,177.0,2.0,"US and Philippine officials say the group has links with Saudi militant Osama bin Laden, blamed for the September 11 attacks on the United States that killed about 4,000 people.",1.0,1.0,0.377240679554
1321,20.49.56-27748,20011124,13,217,368,151.0,3.0,"Arroyo was ""very satisfied that the Malaysian government has been efficient enough to arrest him,"" her spokesman Rigoberto Tiglao told DZBB radio here.",1.0,0.0,0.791666666666
1324,20.49.56-27748,20011124,16,2136,2341,205.0,2.0,"Malaysia, which had given sanctuary to Misuari and his guerrillas in the early 1970s, has called on Misuari to end a bloody six-day-old rebellion by his followers in the southern Philippine island of Jolo.",1.0,0.0,0.95
1325,20.49.56-27748,20011124,17,3695,3724,29.0,3.0,"""We have to enforce the law.""",1.0,0.0,0.0
1327,20.49.56-27748,20011124,19,3672,3694,22.0,3.0,"""Definitely,"" he said.",1.0,0.0,0.0
1328,20.49.56-27748,20011124,20,3598,3665,67.0,3.0,He expressed the government's determination to put Misuari in jail.,1.0,0.0,0.0
1331,20.49.56-27748,20011124,23,3163,3319,156.0,3.0,"""The Philippine government has information that Mr. Misuari has of late developed some links with the Abu Sayyaf about whom more need not be said,"" he said.",1.0,0.0,0.0
1332,20.49.56-27748,20011124,24,3097,3156,59.0,3.0,"""Misuari is not just any lawbreaking person,"" Lecaros said.",1.0,1.0,0.359029060541
1333,20.49.56-27748,20011124,25,2,210,208.0,2.0,"MANILA, Nov 24 (AFP) - President Gloria Arroyo praised Malaysia on Saturday for the swift arrest of Muslim leader Nur Misuari, whose forces embarked on a fresh rebellion this week in the southern Philippines.",1.0,0.0,0.5
1336,21.01.04-6923,20011125,1,3351,3449,98.0,3.0,"The campaign so far showed Alliance military success was the best way of getting food in, he said.",1.0,0.0,0.95
1338,21.01.04-6923,20011125,3,2805,2903,98.0,3.0,"""So there is quite a job to be done in creating a secure environment for humanitarian assistance.""",1.0,0.0,0.0
1339,21.01.04-6923,20011125,4,2910,3037,127.0,7.0,"His concerns echoed those voiced by leading charity Oxfam, which said instability across the country was hampering aid efforts.",1.0,1.0,0.371907276843
1340,21.01.04-6923,20011125,5,3044,3211,167.0,2.0,"But the Prime Minister's official spokesman today said Tony Blair was pleased with the progress that had been made on the military, diplomatic and humanitarian fronts.",1.0,0.0,0.8125
1343,21.01.04-6923,20011125,8,3218,3344,126.0,4.0,"""The situation obviously remains fluid from hour to hour but it seems to be going in the right direction,"" the spokesman said.",1.0,0.0,0.933333333333
1346,21.01.04-6923,20011125,11,3456,3578,122.0,3.0,He again stressed that Britain would need to see evidence before it became involved in military action in other countries.,1.0,0.0,0.0
1347,21.01.04-6923,20011125,12,3585,3774,189.0,4.0,"""In terms of the war on terrorism we have always said this is a multi-faceted campaign but equally we have also said any future military action would have to be based on evidence,"" he said.",1.0,0.0,0.0
1348,21.01.04-6923,20011125,13,939,998,59.0,5.0,"This is not a reverse, it's actually an advance,"" he added.",1.0,0.0,0.975
1349,21.01.04-6923,20011125,14,1434,1551,117.0,2.0,"Hours after the vanguard entered from the west, a tank column halted its advance from the east, fearing hostile fire.",1.0,1.0,0.377240679554
1350,21.01.04-6923,20011125,15,3781,3808,27.0,2.0,"""This campaign is not over.",1.0,0.0,0.0
1353,21.01.04-6923,20011125,18,1558,1724,166.0,2.0,"The surrender took days to hammer out, primarily because hard core Taliban and foreign troops from Usama Bin Ladin's al-Qa'ida terror network did not want to give up.",1.0,0.0,-0.85
1354,21.01.04-6923,20011125,19,2569,2632,63.0,4.0,"""It is not at all a secure environment,"" he told the programme.",1.0,1.0,0.348622421105
1355,21.01.04-6923,20011125,20,414,626,212.0,5.0,"But Commons Leader Mr Cook said: ""If you look back over the past month there has been no situation in which we have put British troops into the ground civil war and I don't myself imagine that's going to change.""",1.0,0.0,0.0
1356,21.01.04-6923,20011125,21,633,764,131.0,5.0,"British troops remained on 48 hour stand-by but the situation was ""better than anybody could have hoped for"", according to Mr Cook.",1.0,0.0,0.84375
1358,21.01.04-6923,20011125,23,2381,2562,181.0,5.0,"Ruud Lubbers, the United Nations Commissioner for Refugees, said Afghanistan was not yet secure for aid agencies to operate in and ""not enough"" food had been taken into the country.",1.0,1.0,0.359029060541
1360,21.01.04-6923,20011125,25,771,938,167.0,9.0,"""We will continue obviously to keep the situation under review, but frankly, I think we should welcome the fact that their presence has not been needed in Afghanistan.",1.0,0.0,0.909892857143
1362,21.01.04-6923,20011125,27,2639,2798,159.0,6.0,"""So although our international staff went back to Kabul and hope to go back to the other places ... one cannot say it is safe in the country and secure enough.",1.0,0.0,0.9748
1367,21.22.54-17837,20011127,0,874,932,58.0,2.0,The lawyers refused to reveal the source of the documents.,1.0,1.0,0.377240679554
1368,21.22.54-17837,20011127,1,1573,2002,429.0,7.0,"It had already been known that Lebanese Phalangist militias, which perpetrated the massacres, cooperated closely with Israel, but according to the lawyers, various documents now indicate that Israel and the Phalange had planned the actions in the camps in advance, that Israel exercised complete control over the militias, and that, in the wake of the massacres, the Israeli army instructed the Phalange to assume responsibility.",1.0,0.0,0.92425
1370,21.22.54-17837,20011127,3,1453,1566,113.0,2.0,The lawyers expect that the Public Prosecution Office will request Israel to confirm the documents' authenticity.,1.0,0.0,0.0
1371,21.22.54-17837,20011127,4,939,1068,129.0,3.0,"Judging from a few texts that De Standaard was given access to, the documents seem to be related to the Israeli Kahan Commission.",1.0,0.0,0.0
1372,21.22.54-17837,20011127,5,2765,2915,150.0,4.0,The lawyers deemed it wise to do this now because one of Collignon's questions is connected with the juridical consequences of a Lebanese amnesty law.,1.0,0.0,0.9363125
1373,21.22.54-17837,20011127,6,332,589,257.0,5.0,"On behalf of some Palestinian survivors, lawyers Luc Walleyn and Michael Verhaeghe on 18 June filed a complaint with the Brussels Public Prosecution Office against Sharon and other Israeli and Lebanese persons deemed responsible for the massacres in Beirut.",1.0,1.0,0.376850430575
1374,21.22.54-17837,20011127,7,234,325,91.0,2.0,"Lawyers for the survivors, who have filed a complaint against Sharon in Belgium, said this.",1.0,1.0,0.377240679554
1375,21.22.54-17837,20011127,8,2207,2308,101.0,3.0,"According to Belgian and international criminal law, they could be held responsible,"" Verhaeghe said.",1.0,0.0,-0.96
1376,21.22.54-17837,20011127,9,596,782,186.0,2.0,"A few days after filing the complaint, the lawyers received a stack of documents in Hebrew and in English regarding the 1982 Israeli invasion of Lebanon and the Sabra and Shatila events.",1.0,1.0,0.377240679554
1377,21.22.54-17837,20011127,10,2315,2465,150.0,3.0,"Tomorrow, the Chamber for Indictments will begin the debate on Investigating Judge Collignon's questions on the legitimacy of the case against Sharon.",1.0,1.0,0.350963914978
1382,21.22.54-17837,20011127,15,2706,2764,58.0,2.0,"In the complaint, Hobeika had not yet been called by name.",1.0,1.0,0.377240679554
1383,21.22.54-17837,20011127,16,2466,2530,64.0,2.0,A ruling is expected by the end of this year or early next year.,1.0,0.0,0.0
1384,21.22.54-17837,20011127,17,1305,1378,73.0,2.0,Walleyn are Verhaeghe are convinced of the authenticity of the documents.,1.0,0.0,0.995
1386,21.22.54-17837,20011127,19,2537,2705,168.0,2.0,"In the meantime, the lawyers have also initiated a civil suit against Elie Hobeika, the militia leader who is regarded as one of the main perpetrators of the massacres.",1.0,1.0,0.351224080964
1387,21.22.54-17837,20011127,20,1149,1298,149.0,4.0,"It published a report, but not all the documents and interrogation reports were released, because they were deemed damaging to the state's interests.",1.0,1.0,0.364102297266
1392,21.30.32-24917,20011127,4,8,141,133.0,2.0,"Moscow, 27 November: Russia intends to modernize and extend the service life of 11 power units in its nuclear power stations by 2005.",1.0,0.0,0.0
1394,21.30.32-24917,20011127,6,368,655,287.0,2.0,"The programme calls for the overhaul of nuclear power stations with a view to extending their safe and efficient operation, extending the service life of power units, resumption of the construction of power units and compiling a list of promising sites for future nuclear power stations.",1.0,0.0,0.9375
1396,21.35.18-3709,20011129,0,892,988,96.0,2.0,The current summit will hopefully allow the CIS countries to lay new ways towards rapprochement.,1.0,0.0,0.95
1397,21.35.18-3709,20011129,1,1441,1527,86.0,3.0,"""We cannot stand on the sidelines of this global tendency,"" the Kazakh president said.",1.0,0.0,0.0
1398,21.35.18-3709,20011129,2,595,756,161.0,6.0,"He said, however, that a real unification will take place after all, since the CIS countries have far more reasons for a union that the European Union countries.",1.0,0.0,0.9833
1399,21.35.18-3709,20011129,3,2,49,47.0,2.0,Kazakh president optimistic about future of CIS,1.0,0.0,0.8125
1400,21.35.18-3709,20011129,4,120,419,299.0,5.0,"Moscow, 29 November: Kazakh President Nursultan Nazarbayev, who has arrived in Moscow to attend the 10th anniversary summit of the Commonwealth of Independent States, said upon his arrival on Thursday [29 November] that ""certain apathy"" to the commonwealth has developed in the CIS member countries.",1.0,1.0,0.385565991102
