,negativ,,,,,,,weak,,,,,,,,,,,dishonest,modif,strongsubj,noun,n,negative
,negativ,active,,,,,,weak,submit,,,,,,pain,,,,dishonor,supv,strongsubj,noun,n,negative
,negativ,active,,,,,,weak,submit,,,,,,pain,,,,dishonor,supv,strongsubj,verb,y,negative
,,,,,,,,,,,,,,,pain,,,,disillusion,noun,strongsubj,noun,n,negative
,,,,,,,,,,,,,,,pain,,,,disillusion,noun,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,disingenuous,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,disinterest,noun,strongsubj,noun,n,negative
,negativ,,passive,,hostile,,,,,,,negate,,,,,,,dislike,supv,strongsubj,verb,y,negative
,negativ,,passive,,hostile,,,,,,,negate,,,,,,,dislike,modif,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,dismal,modif,strongsubj,adj,n,negative
,,,,,,,,,,,,,,,pain,,,,dismay,noun,strongsubj,noun,n,negative
,,,,,,,,,,,,,,,pain,,,,dismay,noun,strongsubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,disobedience,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,disobedient,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,negate,,,,,,,disorder,noun,weaksubj,noun,n,negative
,negativ,,,,,,,weak,,,,negate,,,,,,,disorder,noun,weaksubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,negate,,,,,,,disorganized,modif,strongsubj,adj,n,negative
,negativ,active,,,,,power,,,,,,,,,,,,displace,supv,weaksubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,displease,supv,strongsubj,verb,y,negative
,negativ,,passive,,hostile,,,weak,,,,negate,,,pain,,,,displeasure,noun,strongsubj,adj,n,negative
,negativ,,passive,,hostile,,,weak,,,,negate,,,pain,,,,displeasure,noun,strongsubj,noun,n,negative
,,,passive,,,,,,,,,,,,,,,,disposition,noun,strongsubj,noun,n,neutral
,negativ,,,,,,,,,,,,,,,,,,disproportionate,modif,weaksubj,adj,n,negative
,negativ,active,,,,,,,,,,negate,,,,,,,disprove,supv,strongsubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,disputable,modif,strongsubj,anypos,n,negative
,negativ,active,,,hostile,,,,,,,negate,,,,,,,dispute,noun,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,negate,,,,,,,dispute,noun,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,negate,,,,,,,dispute,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,negate,,,,,,,dispute,supv,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,disregard,supv,strongsubj,adj,n,negative
,negativ,active,,,,,,,,,,,,,,,,,disregard,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,disrupt,supv other,strongsubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,disruption,noun,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,disruption,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,dissatisfaction,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,dissatisfaction,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,pain,,,,dissatisfied,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,dissatisfy,supv,strongsubj,verb,y,negative
,negativ,,,affil,hostile,,,,,,,,,,,,,,dissent,noun,strongsubj,adj,n,negative
,negativ,,,affil,hostile,,,,,,,,,,,,,,dissent,noun,strongsubj,noun,n,negative
,negativ,,,affil,hostile,,,,,,,,,,,,,,dissention,noun,strongsubj,noun,n,negative
,negativ,,,affil,,,,,,,,,,,pain,,,,dissolution,noun,weaksubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,distinct,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,distinction,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,distinctive,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,distinctive,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,distinctive,modif,weaksubj,noun,n,positive
positiv,,,,,,,power,,,,,,,,,,,,distinguish,modif,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,distinguish,supv,weaksubj,verb,y,positive
positiv,,,,,,strong,power,,,,,,,,,,,,distinguished,modif,strongsubj,adj,n,positive
,negativ,,,,hostile,,,,,,,,,,,,,,distort,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,distortion,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,distortion,noun,strongsubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,distract,supv other,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,distracting,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,distraction,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,distraction,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,distress,noun,strongsubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,distress,supv,strongsubj,verb,y,negative
,,,,,hostile,,,,,,,,,,,,,,distrust,noun,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,distrustful,modif,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,disturb,supv,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,disturb,modif,strongsubj,verb,y,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,disturb,modif,strongsubj,verb,y,negative
,negativ,active,,,,strong,,,,,,,,,,,,,divide,supv pfreq,weaksubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,divide,modif,weaksubj,verb,y,negative
positiv,,,,,,strong,,,,,,,,,,,,,divine,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,divine,modif,strongsubj,anypos,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,divine,supv,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,divine,supv,strongsubj,anypos,y,positive
,negativ,,,,,,,weak,,,,,,,,,,,division,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,divorce,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,divorce,noun,weaksubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,divorce,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,divorce,supv,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,divorce,modif,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,divorce,modif,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,dizzy,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,doldrums,noun,strongsubj,noun,n,negative
positiv,,,,,,,power,,,,,,,,,,,,dominance,noun other,weaksubj,adj,n,negative
positiv,,,,,,,power,,,,,,,,,,,,dominance,noun other,weaksubj,noun,n,negative
,,,,,,strong,power,,,,,,,,,,,,dominant,modif,weaksubj,adj,n,neutral
,,,,,,strong,power,,,,,,,,,,,,dominant,modif,weaksubj,noun,n,neutral
,negativ,active,,,,strong,power,,,,,,,,,,,,dominate,supv pfreq,weaksubj,verb,y,negative
,negativ,active,,,,strong,power,,,,,,,,,,,,dominate,modif,weaksubj,verb,y,negative
,negativ,active,,,,strong,power,,,,,,,,,,,,dominate,modif,weaksubj,verb,y,negative
,negativ,active,,,,strong,power,,,,,,,,,,,,domination,noun,strongsubj,adj,n,negative
,negativ,active,,,,strong,power,,,,,,,,,,,,domination,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,doom,noun,strongsubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,doom,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,doomsday,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,doomsday,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,dope,noun,weaksubj,noun,n,negative
positiv,,active,,,,,,,,,,,,pleasur,,,,,dote,supv other,strongsubj,verb,y,positive
,negativ,,passive,,,,,,,,,,,,,,,,doubt,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,doubt,noun,strongsubj,verb,y,negative
,negativ,,passive,,,,,,,,,,,,,,,,doubt,supv,strongsubj,noun,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,doubt,supv,strongsubj,verb,y,negative
,negativ,,passive,,,,,,,,,,,,,,,,doubt,modif,strongsubj,noun,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,doubt,modif,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,doubtful,modif,strongsubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,doubtless,ly,strongsubj,adverb,n,positive
,negativ,,,,,,,,,,,,,,pain,,,,downcast,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,downfall,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,downhearted,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,drab,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,dread,supv,strongsubj,anypos,n,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,dread,supv,strongsubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dreadful,modif,strongsubj,anypos,n,negative
,,,passive,,,,,,,,,,,,,,,,dream,noun,weaksubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,dream,noun,weaksubj,noun,n,positive
,,,passive,,,,,,,,,,,,,,,,dream,noun,strongsubj,verb,y,positive
,,,passive,,,,,,,,,,,,,,,,dream,supv,weaksubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,dream,supv,weaksubj,noun,n,positive
,,,passive,,,,,,,,,,,,,,,,dream,supv,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,dreamland,place,strongsubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,dreary,modif,strongsubj,adj,n,negative
,,active,,,,,power,,,,,,,,,,,,drive,supv,weaksubj,noun,n,positive
,negativ,active,,,hostile,strong,,,,,,,,,,,,,drive,supv,weaksubj,noun,n,positive
,,active,,,,,,,,,,,,,,,,,drive,noun,weaksubj,noun,n,positive
,,active,,,,strong,power,,,,,,,,,,,,drive,noun,weaksubj,noun,n,positive
,,active,,,,,power,,,,,,,,,,,,drive,noun,weaksubj,noun,n,positive
,negativ,,passive,,,,,weak,,,,,,,,,,,droop,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,drought,noun,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,drought,noun,weaksubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,drunk,modif pfreq,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,drunk,noun,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,drunkard,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,drunken,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,dubious,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dull,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dumb,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dumb,modif,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,dump,noun,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,dump,supv,weaksubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,dunce,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,dungeon,noun,strongsubj,noun,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,durability,noun,weaksubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,durable,modif,weaksubj,adj,n,positive
,negativ,,,,,strong,,,submit,,,,,,,,,,duty,noun,weaksubj,noun,n,neutral
,negativ,,,,,,,,,,,,,,,,,,dwindle,supv,weaksubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dying,supv ing pfreq,weaksubj,anypos,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,dying,modif,weaksubj,anypos,n,negative
positiv,,active,,,,strong,,,,,,,,,,,,,dynamic,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,pleasur,,,,,eager,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,feel,,,eagerness,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,pleasur,,,,,earnest,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,feel,,,earnestness,noun,strongsubj,anypos,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,ease,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,ease,noun,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,ease,supv,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,ease,supv,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,easy,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,easy,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,easy,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,easy,modif,weaksubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,eccentric,modif,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,eccentricity,noun,weaksubj,noun,n,negative
positiv,,,,,,,,,,,,,,pleasur,,,,,ecstasy,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,ecstatic,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,educated,modif pfreq,weaksubj,adj,n,positive
,,,,,,,power,,,,,,,,,,,,educated,supv ed,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,educational,modif,weaksubj,adj,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,effective,modif,weaksubj,adj,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,effectiveness,noun,weaksubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,efficiency,noun,weaksubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,efficient,modif,weaksubj,adj,n,positive
,negativ,,,,hostile,,power,,,,,,,,,,,,egotistical,modif,strongsubj,adj,n,negative
positiv,,active,,,,,,,,,,,,,,,,,elaborate,supv,strongsubj,adj,n,neutral
positiv,,,,,,,,,,,,,,pleasur,,,,,elate,noun,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,elegance,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,elegant,modif,strongsubj,adj,n,positive
,,active,,,,strong,,,,,,,,,,,,,elevate,modif,weaksubj,verb,y,positive
,,active,,,,strong,,,,,,,,,,,,,elevate,supv,weaksubj,verb,y,positive
,negativ,active,,,,strong,,,,,,,,,,,,,eliminate,supv,weaksubj,verb,y,negative
,negativ,active,,,,strong,,,,,,,,,,,,,elimination,noun,weaksubj,noun,n,negative
,,,,,,,power,,,,,,,,,,,,elite,noun,weaksubj,anypos,n,positive
positiv,,,,,,,,,,,,,,,,,,,eloquent,modif,strongsubj,adj,n,positive
,negativ,active,,,,,,,,,,,,,,,,,embarrass,supv other,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,embarrassment,noun,strongsubj,noun,n,negative
positiv,,active,,,,,,,,,,,,,,,,,embellish,supv,strongsubj,verb,y,positive
positiv,,active,,affil,,,,,,,,,,,,,,,embrace,noun,strongsubj,verb,y,positive
positiv,,active,,affil,,,,,,,,,,,,,,,embrace,supv,strongsubj,verb,y,positive
positiv,,,,,,strong,power,,,,,,,,,,,,eminence,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,power,,,,,,,,,,,,eminent,modif,strongsubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,emotion,noun,strongsubj,adj,n,neutral
,,,passive,,,,,,,,,,,,,,,,emotion,noun,strongsubj,noun,n,neutral
,,,passive,,,,,,,,,,,,,,,,emotional,modif,strongsubj,adj,n,negative
,,,passive,,,,,,,,,,,,,,,,emotional,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,empathy,noun other,strongsubj,noun,n,negative
,,active,,,,strong,,,,,,,,,,,,,emphatic,modif,strongsubj,anypos,n,negative
positiv,,active,,,,strong,power,,,,,,,,,,,,empower,supv,weaksubj,verb,y,positive
positiv,,,,,,strong,power,,,,,,,,,,,,empowerment,noun,weaksubj,noun,n,positive
,negativ,,,,,,,weak,,,,,,,,,,,empty,modif pfreq,weaksubj,adj,n,negative
,negativ,active,,,,,,,,,,,,,,,,,empty,supv,weaksubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,enable,supv,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,enchant,modif,strongsubj,verb,y,positive
positiv,,,,affil,,,,,,,,,,,,,,,enchant,supv,strongsubj,verb,y,positive
positiv,,active,,affil,,,,,,,,,,,,,,,encourage,supv pfreq,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,encourage,modif,weaksubj,verb,y,positive
positiv,,active,,affil,,,,,,,,,,,,,,,encouragement,noun,strongsubj,adj,n,positive
positiv,,active,,affil,,,,,,,,,,,,,,,encouragement,noun,strongsubj,noun,n,positive
,negativ,,,,,,power,,,,,,,,,,,,encroach,supv,weaksubj,verb,y,negative
,negativ,,,,,,power,,,,,,,,,,,,encroachment,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,endanger,supv,strongsubj,verb,y,negative
positiv,,active,,affil,,,,,,,,,,pleasur,,,,,endear,supv other,strongsubj,verb,y,positive
,,,,,,strong,,,,,,,,,,,,,endless,modif,weaksubj,adj,n,negative
positiv,,,,affil,,strong,power,,,,,,,,,,,,endorse,supv,strongsubj,verb,y,positive
,,,passive,,,strong,,,,,,,,,,,,persist,endure,modif,strongsubj,verb,y,positive
,,,passive,,,strong,,,,,,,,,,,,persist,endure,supv,strongsubj,verb,y,positive
,negativ,,,,hostile,,,,,,,,,,,,,,enemy,noun,weaksubj,noun,n,negative
positiv,,active,,,,strong,,,,,,,,,,,,,energetic,modif,weaksubj,adj,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,energetic,modif,weaksubj,noun,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,energize,supv other,weaksubj,verb,y,positive
,,,,affil,,,,,,,,,,,,,,,engage,modif,weaksubj,verb,y,neutral
,,active,,,,,,,,,,,,,,,,,engage,supv,weaksubj,verb,y,neutral
,,,,affil,,,,,,,,,,,,,,,engage,supv,weaksubj,verb,y,neutral
positiv,,,,,,,,,,,,,,,,,need,,engage,modif,weaksubj,verb,y,neutral
,negativ,active,,,hostile,strong,,,,,,,,,,,,,engulf,supv,weaksubj,verb,y,negative
positiv,,,,,,strong,,,,,,,,,,,,,enhance,supv,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,enhancement,noun,weaksubj,noun,n,positive
positiv,,,passive,,,,,,,,,,,pleasur,,,,,enjoy,supv,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,enjoyable,modif,strongsubj,adj,n,positive
positiv,,,passive,,,,,,,,,,,,,,,,enjoyment,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,enlighten,modif,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,enlighten,supv,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,enlightenment,noun,weaksubj,noun,n,positive
,,,,,,strong,,,,,,,,,,,,,enormous,modif,strongsubj,anypos,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,enrage,supv other,strongsubj,verb,y,negative
positiv,,active,,,,strong,,,,,,,,,,,,,enrich,supv,weaksubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,enrichment,noun,weaksubj,noun,n,positive
,negativ,,,,,,power,,,,,,,,,,,,enslave,supv other,strongsubj,verb,y,negative
positiv,,,,,,strong,power,,,,,,,,,,,,ensure,supv,weaksubj,verb,y,positive
,negativ,,,,,,power,,,,,,,,,,,,entangle,supv other,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,entanglement,noun,weaksubj,noun,n,negative
positiv,,active,,affil,,,,,,,,,,,,,,,entertain,modif,weaksubj,verb,y,positive
positiv,,active,,,,,,,,,,,,,,,,,entertain,supv,weaksubj,verb,y,positive
positiv,,,,affil,,,,,,,,,,pleasur,,,,,enthusiasm,noun,strongsubj,noun,n,positive
positiv,,,,affil,,strong,,,,,,,,pleasur,,feel,,,enthusiastic,modif,strongsubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,entire,modif,weaksubj,anypos,n,neutral
,,active,,,,,,,,,,,,,,,,,entrance,noun,weaksubj,verb,y,positive
,negativ,,,,,,,weak,submit,,,,,,,,,,entreat,supv,strongsubj,verb,y,positive
positiv,,active,,,,,,,,,,,,,,feel,,,entrust,supv other,weaksubj,verb,y,positive
,negativ,,,,,,,,,,,,,,,,need,,envious,modif other,strongsubj,adj,n,negative
positiv,,active,,,,,,,,,,,,,,,,,envision,supv,weaksubj,verb,y,positive
,negativ,,,,,,,,,,,,,,,,need,,envy,noun other,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,need,,envy,noun other,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,epidemic,noun,weaksubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,equality,noun,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,equality,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,equitable,modif,weaksubj,adj,n,positive
,negativ,,,,,,,weak,,,,,,,,,,,equivocal,modif,strongsubj,adj,n,negative
,negativ,active,,,,,power,,,,,,,,,,,,eradicate,supv,weaksubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,erase,supv,weaksubj,verb,y,negative
,negativ,,passive,,,,,,,,,,,,,,,,erode,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,erosion,noun,weaksubj,noun,n,negative
,negativ,active,,,,,,weak,,,,,,,,,,,err,supv,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,erroneous,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,erroneous,modif,strongsubj,anypos,y,negative
,negativ,,,,,,,,,,,,,,,,,,error,noun,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,error,noun,weaksubj,noun,n,negative
,negativ,,,affil,,,power,,,,,,,,,,,,esoteric,modif,weaksubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,essential,noun,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,essential,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,feel,,,esteem,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,feel,,,esteem,noun,strongsubj,verb,y,positive
,negativ,,,,,,,,,,,,,,pain,,,,estranged,modif,strongsubj,adj,n,negative
,,,,,,strong,,,,,,,,,,,,persist,eternal,modif,weaksubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,ethical,modif,strongsubj,adj,n,positive
,negativ,active,,,,,,,,,,,,,,,,,evade,supv,weaksubj,verb,y,negative
,,active,,,,,,,,,,,,,,,,,evaluate,supv,strongsubj,verb,y,neutral
,,active,,,,,,,,,,,,,,,,,evaluation,noun,weaksubj,adj,n,neutral
,,active,,,,,,,,,,,,,,,,,evaluation,noun,weaksubj,noun,n,neutral
,negativ,,,,,,,,,,,,,,,,,,evasion,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,even,supv,weaksubj,adverb,n,positive
positiv,,,,,,,,,,,,,,,,,,,even,ly,weaksubj,adverb,n,positive
positiv,,,,,,,,,,,,,,,,,,,even,modif,weaksubj,adverb,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,everlasting,modif,strongsubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,evident,modif,weaksubj,anypos,y,positive
,,,passive,,,,,,,,,,,,,,,,evidently,modif,strongsubj,anypos,y,positive
,negativ,,,,,,,,,,,,,,,,,,evil,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,evil,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,evil,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,evil,modif,strongsubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,exact,modif,strongsubj,adj,n,neutral
positiv,,,,,,,,,,,,,,,,,,,exact,ly,strongsubj,adj,n,neutral
,,active,,,,strong,power,,,,,,,,,,,,exact,supv,strongsubj,adj,n,neutral
,,active,,,,strong,,,,,,,,,,,,,exact,modif,strongsubj,adj,n,neutral
,negativ,,,,,,,,,,,,,,,,,,exaggeration,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,exaggeration,noun,strongsubj,noun,n,negative
positiv,,,passive,,,,,,submit,,,,,,,,,,exalt,supv,strongsubj,adj,n,positive
positiv,,,passive,,,,,,submit,,,,,,,,,,exalt,supv,strongsubj,verb,y,positive
,negativ,,,,,,,,,,,,,,,,,,exasperate,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,exasperation,noun,strongsubj,noun,n,negative
,,active,,,,strong,,,,,,,,,,,,,exceed,supv,strongsubj,verb,y,positive
positiv,,active,,,,strong,,,,,,,,,,,,,excel,supv,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,excellence,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,excellent,modif,strongsubj,anypos,n,positive
,negativ,,,,,,,,,,,,,,,,,,excessive,modif,strongsubj,adj,n,negative
positiv,,active,,,,,,,,,,,,pleasur,,,,,excite,supv pfreq,weaksubj,verb,y,positive
positiv,,active,,,,,,,,,,,,pleasur,,,,,excite,modif,weaksubj,verb,y,positive
,,,passive,,,,,,,,,,,pleasur,,,,,excited,modif pfreq,strongsubj,adj,n,positive
positiv,,,passive,,,,,,,,,,,pleasur,,,,,excited,supv ed,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,excitedness,noun,strongsubj,noun,n,positive
positiv,,,passive,,,,,,,,,,,pleasur,,,,,excitement,noun,strongsubj,noun,n,positive
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,exclude,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,exclusion,noun,weaksubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,exclusive,modif,weaksubj,adj,n,positive
,,,passive,,,,,weak,submit,,,,,,,,,,excuse,noun,weaksubj,adj,n,negative
