docName,dirName,idx,type,startByte,endByte,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
23.18.15-25073,20010927,338,GATE_attitude,3117,3135,18.0,look the other way,low,,,other-attitude,
23.18.15-25073,20010927,201,GATE_expressive-subjectivity,31,39,8.0,probably,low,neutral,,,
23.18.15-25073,20010927,322,GATE_direct-subjective,1094,1102,8.0,indicate,low,neutral,low,,
23.18.15-25073,20010927,314,GATE_expressive-subjectivity,3090,3097,7.0,or even,low,neutral,,,
23.18.15-25073,20010927,56,GATE_expressive-subjectivity,4482,4487,5.0,Today,low,neutral,,,
23.18.15-25073,20010927,306,GATE_attitude,1905,1911,6.0,wanted,medium,,,sentiment-pos,
23.18.15-25073,20010927,298,GATE_attitude,1787,1816,29.0,virtually without reservation,low-medium,,,sentiment-pos,
23.18.15-25073,20010927,169,GATE_expressive-subjectivity,2611,2643,32.0,"chapter of ""international terror",high,negative,,,
23.18.15-25073,20010927,40,GATE_direct-subjective,3756,3771,15.0,were witnessing,low,neutral,low,,
23.18.15-25073,20010927,419,GATE_direct-subjective,414,425,11.0,has pledged,medium,neutral,medium,,
23.18.15-25073,20010927,290,GATE_expressive-subjectivity,2330,2351,21.0,had caused the demise,high,negative,,,
23.18.15-25073,20010927,161,GATE_attitude,3075,3088,13.0,understanding,low-medium,,,sentiment-pos,
23.18.15-25073,20010927,32,GATE_expressive-subjectivity,2919,2939,20.0,could be interpreted,medium,neutral,,,
23.18.15-25073,20010927,282,GATE_attitude,3941,3963,22.0,vindicated for himself,medium-high,,,sentiment-pos,
23.18.15-25073,20010927,274,GATE_expressive-subjectivity,2216,2244,28.0,keep a distance from America,medium,negative,,,
23.18.15-25073,20010927,16,GATE_direct-subjective,3260,3272,12.0,to encourage,medium,positive,medium,,
23.18.15-25073,20010927,395,GATE_direct-subjective,1797,1816,19.0,without reservation,medium,positive,medium,,
23.18.15-25073,20010927,266,GATE_attitude,3867,3878,11.0,recognition,low-medium,,,agree-pos,
23.18.15-25073,20010927,8,GATE_direct-subjective,735,745,10.0,has agreed,medium,positive,medium,,
23.18.15-25073,20010927,129,GATE_expressive-subjectivity,3465,3498,33.0,unconditionally and without delay,high,neutral,,,
23.54.01-6168,20010927,94,GATE_expressive-subjectivity,1743,1751,8.0,unlikely,low,neutral,,,
23.54.01-6168,20010927,93,GATE_direct-subjective,303,315,12.0,according to,neutral,,neutral,,
23.54.01-6168,20010927,91,GATE_expressive-subjectivity,207,214,7.0,appears,low,neutral,,,
23.54.01-6168,20010927,88,GATE_attitude,1739,1782,43.0,was unlikely to sustain an excessive impact,low-medium,,,speculation,
23.54.01-6168,20010927,86,GATE_expressive-subjectivity,223,238,15.0,more reasonable,low,neutral,,,
23.54.01-6168,20010927,85,GATE_direct-subjective,1678,1682,4.0,said,neutral,,neutral,,
23.54.01-6168,20010927,81,GATE_expressive-subjectivity,1444,1465,21.0,even more competitive,medium,positive,,,
23.54.01-6168,20010927,74,GATE_expressive-subjectivity,1412,1431,19.0,stood a good chance,low,positive,,,
23.54.01-6168,20010927,73,GATE_direct-subjective,2017,2022,5.0,added,neutral,,neutral,,
23.54.01-6168,20010927,71,GATE_expressive-subjectivity,272,300,28.0,cannot be entirely ruled out,low,neutral,,,
23.54.01-6168,20010927,65,GATE_direct-subjective,37,45,8.0,expected,low,neutral,low,,
23.54.01-6168,20010927,60,GATE_attitude,1412,1465,53.0,stood a good chance of becoming even more competitive,low-medium,,,arguing-pos,
23.54.01-6168,20010927,52,GATE_expressive-subjectivity,1466,1475,9.0,thanks to,low,positive,,,
23.54.01-6168,20010927,49,GATE_attitude,272,300,28.0,cannot be entirely ruled out,low-medium,,,arguing-neg,
23.54.01-6168,20010927,48,GATE_attitude,207,247,40.0,appears to be a more reasonable estimate,low,,,arguing-pos,
23.54.01-6168,20010927,43,GATE_attitude,1607,1673,66.0,would certainly have an impact on the domestic agricultural sector,low-medium,,,arguing-pos,
23.54.01-6168,20010927,39,GATE_expressive-subjectivity,1766,1775,9.0,excessive,low,neutral,,,
23.54.01-6168,20010927,38,GATE_direct-subjective,556,568,12.0,deliberation,low,neutral,low,,
23.54.01-6168,20010927,34,GATE_direct-subjective,1708,1712,4.0,said,neutral,,neutral,,
23.54.01-6168,20010927,32,GATE_attitude,34,132,98.0,is expected to officially become a full member of the World Trade Organization (WTO) in March 2002,low,,,other-attitude,
23.54.01-6168,20010927,24,GATE_expressive-subjectivity,1931,1937,6.0,should,low,neutral,,,
23.54.01-6168,20010927,21,GATE_direct-subjective,1550,1554,4.0,said,neutral,,neutral,,
23.54.01-6168,20010927,20,GATE_expressive-subjectivity,1607,1622,15.0,would certainly,low,neutral,,,
23.54.01-6168,20010927,16,GATE_attitude,1573,1581,8.0,expected,low,,,other-attitude,
23.54.01-6168,20010927,15,GATE_attitude,1466,1545,79.0,thanks to wider access to overseas markets and lower costs for material imports,low-medium,,,arguing-pos,
23.54.01-6168,20010927,4,GATE_attitude,556,568,12.0,deliberation,low,,,other-attitude,
23.54.01-6168,20010927,1,GATE_attitude,1931,2012,81.0,should benefit from the introduction of advanced skills and expertise from abroad,medium,,,arguing-pos,
23.54.01-6168,20010927,0,GATE_direct-subjective,1573,1581,8.0,expected,low,neutral,low,,
23.54.13-6261,20010927,111,GATE_expressive-subjectivity,3138,3144,6.0,hotbed,low,uncertain-neutral,,,
23.54.13-6261,20010927,89,GATE_attitude,2151,2165,14.0,only too aware,low-medium,,,sentiment-neg,
23.54.13-6261,20010927,73,GATE_direct-subjective,2151,2165,14.0,only too aware,high,negative,high,,
23.54.13-6261,20010927,65,GATE_expressive-subjectivity,2307,2338,31.0,ensure instability or militancy,medium,negative,,,
23.54.13-6261,20010927,53,GATE_attitude,1067,1088,21.0,regional attitudes to,low,,,other-attitude,
23.54.13-6261,20010927,37,GATE_expressive-subjectivity,1877,1909,32.0,mastermind of the terror attacks,high,negative,,,
23.54.13-6261,20010927,35,GATE_direct-subjective,1867,1876,9.0,suspected,low,negative,low,,
23.54.13-6261,20010927,29,GATE_attitude,1623,1634,11.0,opinions on,low,,,other-attitude,
23.54.13-6261,20010927,25,GATE_direct-subjective,2814,2822,8.0,stressed,medium,uncertain-positive,medium,,
23.54.13-6261,20010927,19,GATE_direct-subjective,870,876,6.0,unsure,low,negative,low,,
23.54.13-6261,20010927,17,GATE_direct-subjective,1076,1085,9.0,attitudes,low,neutral,low,,
23.54.13-6261,20010927,144,GATE_direct-subjective,2294,2303,9.0,desperate,high,negative,high,,
23.54.13-6261,20010927,142,GATE_attitude,58,67,9.0,suspected,low-medium,,,other-attitude,
23.54.13-6261,20010927,13,GATE_attitude,1780,1798,18.0,expectation mounts,low-medium,,,other-attitude,
23.54.13-6261,20010927,7,GATE_expressive-subjectivity,2348,2371,23.0,leak over the frontiers,medium,negative,,,
23.54.13-6261,20010927,3,GATE_direct-subjective,58,67,9.0,suspected,low,negative,low,,
23.54.13-6261,20010927,116,GATE_attitude,3136,3166,30.0,a hotbed of Muslim separatists,low,,,arguing-pos,very-uncertain
23.54.13-6261,20010927,110,GATE_direct-subjective,1059,1066,7.0,discuss,low,neutral,low,,
23.54.13-6261,20010927,108,GATE_attitude,2294,2306,12.0,desperate to,medium-high,,,sentiment-pos,
23.54.13-6261,20010927,102,GATE_attitude,2814,2908,94.0,"stressed the atmosphere in Kashgar, an ancient city along the historic Silk Road, was peaceful",medium,,,arguing-pos,
23.54.13-6261,20010927,100,GATE_expressive-subjectivity,2230,2234,4.0,only,low,uncertain-negative,,,
23.54.13-6261,20010927,98,GATE_direct-subjective,2489,2496,7.0,seeking,medium,positive,medium,,
23.54.13-6261,20010927,92,GATE_direct-subjective,1991,1995,4.0,said,neutral,,neutral,,
23.54.13-6261,20010927,68,GATE_expressive-subjectivity,2022,2044,22.0,all necessary measures,medium,neutral,,,
23.54.13-6261,20010927,54,GATE_attitude,2489,2499,10.0,seeking to,low-medium,,,sentiment-pos,
23.54.13-6261,20010927,52,GATE_direct-subjective,1780,1791,11.0,expectation,medium,neutral,medium,,
23.54.13-6261,20010927,48,GATE_attitude,482,491,9.0,suspected,low-medium,,,other-attitude,
23.54.13-6261,20010927,26,GATE_attitude,870,876,6.0,unsure,low,,,other-attitude,
23.54.13-6261,20010927,147,GATE_expressive-subjectivity,173,181,8.0,possible,low,neutral,,,
23.54.13-6261,20010927,143,GATE_direct-subjective,482,491,9.0,suspected,low,negative,low,,
23.54.13-6261,20010927,141,GATE_expressive-subjectivity,2049,2069,20.0,ensure the stability,medium,uncertain-positive,,,
23.54.13-6261,20010927,12,GATE_expressive-subjectivity,3174,3186,12.0,impoverished,low,uncertain-neutral,,,
23.54.13-6261,20010927,137,GATE_attitude,2010,2048,38.0,"would take ""all necessary measures"" to",medium-high,,,intention-pos,very-uncertain
23.54.13-6261,20010927,135,GATE_direct-subjective,1623,1631,8.0,opinions,low,neutral,low,,
23.54.13-6261,20010927,6,GATE_attitude,1059,1066,7.0,discuss,low,,,other-attitude,
23.54.13-6261,20010927,4,GATE_attitude,1867,1909,42.0,suspected mastermind of the terror attacks,high,,,sentiment-neg,very-uncertain
23.54.13-6261,20010927,131,GATE_attitude,2294,2371,77.0,desperate to ensure instability or militancy does not leak over the frontiers,medium-high,,,sentiment-neg,
21.57.16-1319,20011003,57,GATE_direct-subjective,295,301,6.0,warned,low,negative,low,,
21.57.16-1319,20011003,54,GATE_expressive-subjectivity,1834,1842,8.0,actually,low,neutral,,,
21.57.16-1319,20011003,28,GATE_direct-subjective,1785,1800,15.0,prevailing view,low,neutral,low,,
21.57.16-1319,20011003,16,GATE_attitude,1785,1915,130.0,prevailing view is that these piracy attacks are actually committed by anti-government guerrillas amidst mounting political unrest,low-medium,,,arguing-pos,
21.57.16-1319,20011003,6,GATE_attitude,295,301,6.0,warned,medium,,,sentiment-neg,
03.17.23-6711,20011007,121,GATE_expressive-subjectivity,168,182,14.0,This milestone,low,positive,,,
03.17.23-6711,20011007,113,GATE_direct-subjective,3304,3353,49.0,has still put space exploration as a top priority,medium,positive,medium,,
03.17.23-6711,20011007,41,GATE_direct-subjective,805,832,27.0,takes a great deal of pride,high,positive,high,,
03.17.23-6711,20011007,33,GATE_expressive-subjectivity,4494,4511,17.0,relatively strong,low,neutral,,,
03.17.23-6711,20011007,25,GATE_direct-subjective,929,936,7.0,decided,low,neutral,low,,
03.17.23-6711,20011007,150,GATE_expressive-subjectivity,1300,1307,7.0,However,low,negative,,,
03.17.23-6711,20011007,9,GATE_expressive-subjectivity,226,239,13.0,back on track,low,positive,,,
03.17.23-6711,20011007,114,GATE_expressive-subjectivity,940,951,11.0,drastically,medium,neutral,,,
03.17.23-6711,20011007,106,GATE_expressive-subjectivity,4101,4121,20.0,become a major power,medium,positive,,,
03.17.23-6711,20011007,102,GATE_direct-subjective,1867,1873,6.0,wishes,medium,positive,medium,,
03.17.23-6711,20011007,90,GATE_direct-subjective,4084,4097,13.0,is determined,medium,positive,medium,,
03.17.23-6711,20011007,111,GATE_expressive-subjectivity,2353,2361,8.0,but also,low,neutral,,,
03.17.23-6711,20011007,83,GATE_direct-subjective,5284,5296,12.0,the goal set,low,positive,low,,
03.17.23-6711,20011007,188,GATE_expressive-subjectivity,3420,3429,9.0,ambitious,low,neutral,,,
03.17.23-6711,20011007,164,GATE_direct-subjective,4762,4776,14.0,set priorities,low,positive,low,,
03.17.23-6711,20011007,116,GATE_expressive-subjectivity,2830,2834,4.0,huge,low,neutral,,,
03.17.23-6711,20011007,80,GATE_expressive-subjectivity,970,999,29.0,especially in every aspect of,low,neutral,,,
03.17.23-6711,20011007,40,GATE_expressive-subjectivity,2246,2254,8.0,not only,low,neutral,,,
03.17.23-6711,20011007,24,GATE_expressive-subjectivity,4746,4757,11.0,Furthermore,low,neutral,,,
21.49.24-6596,20011008,2,GATE_direct-subjective,567,574,7.0,plan to,low,neutral,low,,
21.49.24-6596,20011008,1,GATE_attitude,567,574,7.0,plan to,low,,,intention-pos,
22.27.34-26526,20011008,121,GATE_attitude,1580,1592,12.0,is not Islam,medium,,,arguing-neg,
22.27.34-26526,20011008,93,GATE_attitude,1630,1647,17.0,interpretation of,low,,,other-attitude,
22.27.34-26526,20011008,85,GATE_direct-subjective,2109,2113,4.0,talk,neutral,,neutral,,
22.27.34-26526,20011008,81,GATE_attitude,1570,1582,12.0,the enemy is,high,,,sentiment-neg,
22.27.34-26526,20011008,206,GATE_attitude,243,250,7.0,healthy,low-medium,,,sentiment-pos,somewhat-uncertain
22.27.34-26526,20011008,198,GATE_expressive-subjectivity,2320,2337,17.0,Whatever the case,low,neutral,,,
22.27.34-26526,20011008,69,GATE_expressive-subjectivity,2090,2124,34.0,cannot be any real talk of success,medium,neutral,,,
22.27.34-26526,20011008,194,GATE_attitude,1621,1629,8.0,perverse,high,,,sentiment-neg,
22.27.34-26526,20011008,190,GATE_expressive-subjectivity,302,328,26.0,little one can do about it,medium,negative,,,
22.27.34-26526,20011008,61,GATE_expressive-subjectivity,74,88,14.0,necessary evil,medium,negative,,,
22.27.34-26526,20011008,182,GATE_attitude,251,273,22.0,reactions of repulsion,high,,,sentiment-neg,
22.27.34-26526,20011008,170,GATE_expressive-subjectivity,911,934,23.0,ramifications worldwide,high,neutral,,,
22.27.34-26526,20011008,41,GATE_attitude,2109,2124,15.0,talk of success,low-medium,,,sentiment-pos,
22.27.34-26526,20011008,33,GATE_expressive-subjectivity,2386,2397,11.0,real danger,high,negative,,,
22.27.34-26526,20011008,158,GATE_expressive-subjectivity,97,111,14.0,very imperfect,medium,negative,,,
22.27.34-26526,20011008,29,GATE_attitude,2206,2312,106.0,worldwide must include both a degree of repression but most importantly constructive and positive measures,medium-high,,,arguing-pos,
22.27.34-26526,20011008,154,GATE_attitude,119,205,86.0,That is a bitter pill to swallow in a thoroughly non-militaristic society such as ours,medium,,,arguing-pos,
22.27.34-26526,20011008,25,GATE_expressive-subjectivity,753,783,30.0,already allows a clear pattern,medium,neutral,,,
22.27.34-26526,20011008,21,GATE_expressive-subjectivity,2451,2472,21.0,"play its ""trump card""",high,negative,,,
22.27.34-26526,20011008,134,GATE_attitude,761,798,37.0,allows a clear pattern to be detected,low,,,arguing-pos,
22.27.34-26526,20011008,5,GATE_expressive-subjectivity,243,250,7.0,healthy,high,positive,,,
22.27.34-26526,20011008,130,GATE_attitude,857,906,49.0,tried to destroy the very foundations of the West,high,,,sentiment-neg,
22.27.34-26526,20011008,82,GATE_expressive-subjectivity,604,631,27.0,could also not be ruled out,medium,neutral,,,
22.27.34-26526,20011008,199,GATE_expressive-subjectivity,2061,2079,18.0,humanly acceptable,medium,positive,,,
22.27.34-26526,20011008,70,GATE_expressive-subjectivity,2563,2581,18.0,already disastrous,high,negative,,,
22.27.34-26526,20011008,66,GATE_attitude,2005,2016,11.0,unavoidable,low-medium,,,arguing-neg,
22.27.34-26526,20011008,191,GATE_attitude,2853,2884,31.0,would have made us all hostages,high,,,sentiment-neg,
22.27.34-26526,20011008,62,GATE_expressive-subjectivity,1112,1157,45.0,requires an exceptionally broad and committed,medium,neutral,,,
22.27.34-26526,20011008,187,GATE_expressive-subjectivity,1012,1033,21.0,a number of excellent,high,uncertain-positive,,,
22.27.34-26526,20011008,58,GATE_attitude,2375,2509,134.0,"There is a real danger that the wounded but not yet eliminated network will play its ""trump card"" and commit further acts of terrorism",high,,,arguing-pos,
22.27.34-26526,20011008,54,GATE_attitude,2797,2817,20.0,But we had no choice,medium,,,arguing-neg,
22.27.34-26526,20011008,179,GATE_expressive-subjectivity,1697,1733,36.0,battle of endurance that must follow,medium,neutral,,,
22.27.34-26526,20011008,46,GATE_expressive-subjectivity,445,454,9.0,would not,low,negative,,,
22.27.34-26526,20011008,171,GATE_attitude,2853,2884,31.0,would have made us all hostages,high,,,arguing-pos,
22.27.34-26526,20011008,42,GATE_direct-subjective,1486,1508,22.0,tried to make it clear,medium,neutral,medium,,
22.27.34-26526,20011008,163,GATE_attitude,20,117,97.0,constitutes -- in very exceptional circumstances -- a necessary evil in this very imperfect world,medium-high,,,arguing-pos,
22.27.34-26526,20011008,34,GATE_attitude,2090,2188,98.0,cannot be any real talk of success until the broad strategy against terrorism begins to bear fruit,medium,,,arguing-neg,
22.27.34-26526,20011008,159,GATE_expressive-subjectivity,1909,1921,12.0,sufficiently,medium,neutral,,,
22.27.34-26526,20011008,155,GATE_direct-subjective,1672,1689,17.0,placed the stress,medium,neutral,medium,,
22.27.34-26526,20011008,151,GATE_expressive-subjectivity,1599,1629,30.0,very well defined and perverse,high,negative,,,
22.27.34-26526,20011008,147,GATE_expressive-subjectivity,1384,1408,24.0,unbelievable provocation,high,negative,,,
22.27.34-26526,20011008,131,GATE_attitude,2375,2509,134.0,"There is a real danger that the wounded but not yet eliminated network will play its ""trump card"" and commit further acts of terrorism",high,,,sentiment-neg,
22.27.34-26526,20011008,123,GATE_expressive-subjectivity,2718,2760,42.0,positive but also unintentionally negative,medium,both,,,
